Selecao;Orcado;Atualizado;Empenhado;Liquidado
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;93.855,02;93.855,02;93.855,02
**********Fonte: Tesouro Municipal;0,00;93.855,02;93.855,02;93.855,02
*******Elemento Economico: Indenizacoes e Restituicoes;0,00;120.638,72;93.530,51;93.530,51
********Categoria da Despesa: Despesas Correntes;0,00;120.638,72;93.530,51;93.530,51
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;120.638,72;93.530,51;93.530,51
**********Fonte: Transferencias Federais;0,00;120.638,72;93.530,51;93.530,51
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.300.000,00;1.300.000,00;1.288.784,27;1.097.178,17
********Categoria da Despesa: Despesas Correntes;1.300.000,00;1.300.000,00;1.288.784,27;1.097.178,17
*********Modalidade da Despesa: Aplicacoes Diretas;1.300.000,00;1.300.000,00;1.288.784,27;1.097.178,17
**********Fonte: Tesouro Municipal;1.300.000,00;1.300.000,00;1.288.784,27;1.097.178,17
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;83.351.407,00;88.245.679,18;83.799.863,17;70.788.112,81
********Categoria da Despesa: Despesas Correntes;83.351.407,00;88.245.679,18;83.799.863,17;70.788.112,81
*********Modalidade da Despesa: Aplicacoes Diretas;83.351.407,00;88.245.679,18;83.799.863,17;70.788.112,81
**********Fonte: Tesouro Municipal;61.000.000,00;64.804.272,18;60.744.984,19;52.019.648,66
**********Fonte: Transferencias Estaduais;22.351.407,00;23.441.407,00;23.054.878,98;18.768.464,15
******Projeto/Atividade: Protecao Social Especial a  Criancas e Adolescentes Vitimas de Abusos;2.915.200,00;3.698.223,43;2.906.179,67;2.265.437,44
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.915.200,00;3.698.223,43;2.906.179,67;2.265.437,44
********Categoria da Despesa: Despesas Correntes;2.915.200,00;3.698.223,43;2.906.179,67;2.265.437,44
*********Modalidade da Despesa: Aplicacoes Diretas;2.915.200,00;3.698.223,43;2.906.179,67;2.265.437,44
**********Fonte: Tesouro Municipal;1.600.000,00;2.383.023,43;2.000.179,77;1.538.329,24
**********Fonte: Transferencias Federais;1.315.200,00;1.315.200,00;905.999,90;727.108,20
******Projeto/Atividade: Protecao Social Especial a Crianca e Adolescente em Trabalho Infantil;400.000,00;400.000,00;10.680,00;10.680,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;400.000,00;400.000,00;10.680,00;10.680,00
********Categoria da Despesa: Despesas Correntes;400.000,00;400.000,00;10.680,00;10.680,00
*********Modalidade da Despesa: Aplicacoes Diretas;400.000,00;400.000,00;10.680,00;10.680,00
**********Fonte: Transferencias Federais;400.000,00;400.000,00;10.680,00;10.680,00
****Sub-Funcao: Assistencia ao Idoso;22.443.369,00;20.656.711,77;15.860.272,02;13.668.211,55
*****Programa: Fortalecimento da rede de protecao social - Basica;14.210.091,00;13.630.339,15;11.067.460,74;9.815.735,53
******Projeto/Atividade: Centro de Atencao Social a Populacao Idosa;400.000,00;5.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;400.000,00;5.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;400.000,00;5.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;400.000,00;5.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;400.000,00;5.000,00;0,00;0,00
******Projeto/Atividade: E1940 - Construcao do Centro de Convivencia da Terceira Idade na Rua Barra do Camarajibe, Vila Guarani, SP-AF;500.000,00;500.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;500.000,00;500.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;500.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;0,00;0,00
******Projeto/Atividade: E3018 - Construcao de Centro de Convivencia de Idosos, Jabaquara;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3018 - Construcao de Convivencia para Idosos - Parque Araiba;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3018 - Construcao de um Centro de Convivencia para Idosos - Rua Ira Velha;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3216 - Construcao de Centro de Atendimento e Referencias do Idoso de Sao Mateus  CARISMA. Tem por Objetivo Atendimento de Saude, Geracao de Trabalho e Renda, Oficinas Permanentes e Biblioteca;400.000,00;400.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;400.000,00;400.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;400.000,00;400.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;400.000,00;400.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;400.000,00;400.000,00;0,00;0,00
******Projeto/Atividade: E4831 - Instalacao e Criacao de um Centro de Convivencia para 3ª Idade, na Rua Itapemirim, Esq. R. Inacio Monteiro - Projeto da Uniao Brasil Gigante Adormecida, em SMADS e Subprefeitura da Cidade Tiradentes;200.000,00;200.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: E5235 - Construcao de Centro de Atendimento a Idosos - Parada XV de Novembro;200.000,00;200.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: E5249 - Construcao do Centro do Idoso em Itaquera;200.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;0,00;0,00;0,00
******Projeto/Atividade: E5257 - Construcao do Centro de Referencia do Idoso na Casa Verde;200.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;200.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;0,00;0,00;0,00
******Projeto/Atividade: E918 - Construcao de Casa da Melhor Idade no Bairro de Brasilandia - Zona Norte;250.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;250.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;250.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;250.000,00;0,00;0,00;0,00
******Projeto/Atividade: Insercao Social do Idoso;11.857.091,00;12.322.339,15;11.067.460,74;9.815.735,53
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;41.551,00;1.221,80;0,00;0,00
********Categoria da Despesa: Despesas Correntes;41.551,00;1.221,80;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;41.551,00;1.221,80;0,00;0,00
**********Fonte: Tesouro Municipal;41.551,00;1.221,80;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;11.815.540,00;12.321.117,35;11.067.460,74;9.815.735,53
********Categoria da Despesa: Despesas Correntes;11.815.540,00;12.321.117,35;11.067.460,74;9.815.735,53
*********Modalidade da Despesa: Aplicacoes Diretas;11.815.540,00;12.321.117,35;11.067.460,74;9.815.735,53
**********Fonte: Tesouro Municipal;11.000.000,00;11.496.647,35;10.394.594,70;9.256.937,98
**********Fonte: Transferencias Estaduais;815.540,00;815.540,00;669.866,04;555.797,55
**********Fonte: Transferencias Federais;0,00;8.930,00;3.000,00;3.000,00
*****Programa: Fortalecimento da rede de protecao social - Especial;8.233.278,00;7.026.372,62;4.792.811,28;3.852.476,02
******Projeto/Atividade: Atendimento Integral ao Idoso;8.069.278,00;6.951.372,62;4.792.811,28;3.852.476,02
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;200.000,00;100.000,00;74.183,14;61.408,06
********Categoria da Despesa: Despesas Correntes;200.000,00;100.000,00;74.183,14;61.408,06
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;100.000,00;74.183,14;61.408,06
**********Fonte: Tesouro Municipal;200.000,00;100.000,00;74.183,14;61.408,06
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;7.869.278,00;6.851.372,62;4.718.628,14;3.791.067,96
********Categoria da Despesa: Despesas Correntes;7.869.278,00;6.851.372,62;4.718.628,14;3.791.067,96
*********Modalidade da Despesa: Aplicacoes Diretas;7.869.278,00;6.851.372,62;4.718.628,14;3.791.067,96
**********Fonte: Tesouro Municipal;5.500.000,00;4.000.000,00;2.774.210,58;2.213.212,99
**********Fonte: Transferencias Estaduais;1.847.126,00;1.607.126,00;1.550.791,64;1.373.227,21
**********Fonte: Transferencias Federais;522.152,00;1.244.246,62;393.625,92;204.627,76
******Projeto/Atividade: E4830 - Programa Centro Dia de Cuidados ao Idoso Fragilizado, Administrado pela AFAI  Assoc. dos Familiares e Amigos dos Idosos, CNPJ Nº 07.852.256/0001-76, Al dos Guatas, 1101;75.000,00;75.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;75.000,00;75.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;75.000,00;75.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;75.000,00;75.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;75.000,00;75.000,00;0,00;0,00
******Projeto/Atividade: E742 - Construcao de Centro de Lazer e Convivencia para Idosos Rua Serra de Luis Gomes - Vl Itaim;89.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;89.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;89.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;89.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;89.000,00;0,00;0,00;0,00
****Sub-Funcao: Assistencia ao Portador de Deficiencia;13.868.278,00;12.928.977,73;12.470.794,35;10.524.464,44
*****Programa: Fortalecimento da rede de protecao social - Basica;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E3232 - Reforma e Ampliacao do Predio da Associacao Lar Ternura Sao Camilo;100.000,00;100.000,00;0,00;0,00
*******Elemento Economico: Auxilios;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
*****Programa: Fortalecimento da rede de protecao social - Especial;13.768.278,00;12.828.977,73;12.470.794,35;10.524.464,44
******Projeto/Atividade: E3222 - Nucleo Assistencia a Crianca Excepcional Mundo Encantado  NACEME, CNPJ 67.641.902/0001-88, Aquisicao de Equipamentos de Reabilitacao para o Atendimento Prestado pela Entidade;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Subvencoes Sociais;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: Protecao Especial da Pessoa com Deficiencia;13.718.278,00;12.778.977,73;12.470.794,35;10.524.464,44
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;188.693,00;249.392,73;241.721,53;194.316,69
********Categoria da Despesa: Despesas Correntes;188.693,00;249.392,73;241.721,53;194.316,69
*********Modalidade da Despesa: Aplicacoes Diretas;188.693,00;249.392,73;241.721,53;194.316,69
**********Fonte: Tesouro Municipal;188.693,00;249.392,73;241.721,53;194.316,69
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;13.529.585,00;12.529.585,00;12.229.072,82;10.330.147,75
********Categoria da Despesa: Despesas Correntes;13.529.585,00;12.529.585,00;12.229.072,82;10.330.147,75
*********Modalidade da Despesa: Aplicacoes Diretas;13.529.585,00;12.529.585,00;12.229.072,82;10.330.147,75
**********Fonte: Tesouro Municipal;9.500.000,00;8.500.000,00;8.350.304,90;7.099.906,54
**********Fonte: Transferencias Estaduais;4.029.585,00;4.029.585,00;3.878.767,92;3.230.241,21
****Sub-Funcao: Assistencia Comunitaria;241.731.418,00;285.918.287,89;230.212.349,73;183.889.250,26
*****Programa: Fortalecimento da rede de protecao social - Assistencia Geral;38.220.212,00;58.409.553,46;35.207.946,18;21.407.322,75
******Projeto/Atividade: Administracao do COMAS;389.000,00;209.000,00;205.628,29;153.423,72
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;389.000,00;209.000,00;205.628,29;153.423,72
********Categoria da Despesa: Despesas Correntes;389.000,00;209.000,00;205.628,29;153.423,72
*********Modalidade da Despesa: Aplicacoes Diretas;389.000,00;209.000,00;205.628,29;153.423,72
**********Fonte: Tesouro Municipal;389.000,00;209.000,00;205.628,29;153.423,72
******Projeto/Atividade: Atendimento Emergencial;8.220.000,00;8.455.022,50;6.599.498,68;4.140.817,58
*******Elemento Economico: Locacao de Mao-de-Obra;1.490.000,00;290.000,00;135.374,91;0,00
********Categoria da Despesa: Despesas Correntes;1.490.000,00;290.000,00;135.374,91;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.490.000,00;290.000,00;135.374,91;0,00
**********Fonte: Tesouro Municipal;1.490.000,00;290.000,00;135.374,91;0,00
*******Elemento Economico: Material de Consumo;30.000,00;30.000,00;27.623,00;27.623,00
********Categoria da Despesa: Despesas Correntes;30.000,00;30.000,00;27.623,00;27.623,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;30.000,00;27.623,00;27.623,00
**********Fonte: Tesouro Municipal;30.000,00;30.000,00;27.623,00;27.623,00
*******Elemento Economico: Material de Distribuicao Gratuita;5.500.000,00;5.500.000,00;3.995.875,70;2.077.682,50
********Categoria da Despesa: Despesas Correntes;5.500.000,00;5.500.000,00;3.995.875,70;2.077.682,50
*********Modalidade da Despesa: Aplicacoes Diretas;5.500.000,00;5.500.000,00;3.995.875,70;2.077.682,50
**********Fonte: Tesouro Municipal;5.500.000,00;5.500.000,00;3.995.875,70;2.077.682,50
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.200.000,00;2.635.022,50;2.440.625,07;2.035.512,08
********Categoria da Despesa: Despesas Correntes;1.200.000,00;2.635.022,50;2.440.625,07;2.035.512,08
*********Modalidade da Despesa: Aplicacoes Diretas;1.200.000,00;2.635.022,50;2.440.625,07;2.035.512,08
**********Fonte: Tesouro Municipal;1.200.000,00;2.635.022,50;2.440.625,07;2.035.512,08
******Projeto/Atividade: Construcao de Equipamentos Sociais;2.800.000,00;971.557,34;574.828,91;419.377,76
*******Elemento Economico: Obras e Instalacoes;2.800.000,00;971.557,34;574.828,91;419.377,76
********Categoria da Despesa: Despesas de Capital;2.800.000,00;971.557,34;574.828,91;419.377,76
*********Modalidade da Despesa: Aplicacoes Diretas;2.800.000,00;971.557,34;574.828,91;419.377,76
**********Fonte: Tesouro Municipal;2.800.000,00;971.557,34;574.828,91;419.377,76
******Projeto/Atividade: E1989 - Estabilizacao do Solo e Reforma da Quadra do Projeto do Centro Social Nossa Senhora do Bom Parto, R. Ivo Temporim, 12 A - Subprefeitura Aricanduva;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Auxilios;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E3217 - Uniao dos Moradores da Favela do Jardim Sao Carlos, CNPJ 66.510.975/0001-78 - Aquisicao de Maquinas de Costura e Equipamentos de Informatica para a Entidade;15.000,00;15.000,00;0,00;0,00
*******Elemento Economico: Auxilios;15.000,00;15.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;15.000,00;15.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;15.000,00;15.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;15.000,00;15.000,00;0,00;0,00
******Projeto/Atividade: E3220 - Associacao Unidos do Jardim Marpu e Bairros Adjacentes, CNPJ: 05.139.842/0001-42 - Reforma e Ampliacao da Sede da Entidade para o Desenvolvimento de seus Projetos Sociais;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Auxilios;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E3241 - Templo das Familias, CNPJ 08.086.497/0001-14 - Aquisicao de Equipamentos de Informatica e Audiovisual para o Desenvolvimento de Trabalho de Formacao com a Comunidade da Vila Cosmopolita;30.000,00;30.000,00;0,00;0,00
