Selecao;Orcado;Atualizado;Empenhado;Liquidado
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: Centenario da Imigracao Japonesa;4.000.000,00;4.000.000,00;3.646.047,00;3.387.674,26
*******Categoria da Despesa: Despesas de Capital;4.000.000,00;4.000.000,00;3.646.047,00;3.387.674,26
********Elemento Economico: Obras e Instalacoes;1.500.000,00;353.953,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.500.000,00;353.953,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.500.000,00;353.953,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.500.000,00;3.646.047,00;3.646.047,00;3.387.674,26
*********Modalidade da Despesa: Aplicacoes Diretas;2.500.000,00;3.646.047,00;3.646.047,00;3.387.674,26
**********Fonte: Tesouro Municipal;2.500.000,00;3.646.047,00;3.646.047,00;3.387.674,26
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;0,00;0,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;0,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;0,00;0,00;0,00
******Projeto/Atividade: Participacao no Carnaval Paulistano;3.000.000,00;8.052.104,36;8.052.104,36;8.052.104,36
*******Categoria da Despesa: Despesas Correntes;3.000.000,00;8.052.104,36;8.052.104,36;8.052.104,36
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;3.000.000,00;8.052.104,36;8.052.104,36;8.052.104,36
*********Modalidade da Despesa: Aplicacoes Diretas;3.000.000,00;8.052.104,36;8.052.104,36;8.052.104,36
**********Fonte: Tesouro Municipal;3.000.000,00;8.052.104,36;8.052.104,36;8.052.104,36
******Projeto/Atividade: Promocao, Campanhas, Simposios e Eventos Turist., Culturais e Civicos;10.260.000,00;11.275.500,00;11.159.890,38;9.983.396,00
*******Categoria da Despesa: Despesas Correntes;10.260.000,00;11.275.500,00;11.159.890,38;9.983.396,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;10.260.000,00;11.275.500,00;11.159.890,38;9.983.396,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.260.000,00;11.275.500,00;11.159.890,38;9.983.396,00
**********Fonte: Tesouro Municipal;10.260.000,00;11.275.500,00;11.159.890,38;9.983.396,00
******Projeto/Atividade: Realizacao da 5ª Marcha da Consciencia Negra em comemoracao ao feriado municipal de 20 de Novembro de 2008 - E2784;200.000,00;200.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;200.000,00;200.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
***Funcao: Desporto e Lazer;10.501.000,00;47.669.796,94;47.639.269,39;44.001.242,54
****Sub-Funcao: Lazer;10.501.000,00;47.669.796,94;47.639.269,39;44.001.242,54
*****Programa: Eventos Esportivos, de Lazer e Recreacao;10.501.000,00;47.669.796,94;47.639.269,39;44.001.242,54
******Projeto/Atividade: Realizacao do GP de Formula 1;10.500.000,00;31.600.860,73;31.570.333,18;31.557.992,29
*******Categoria da Despesa: Despesas Correntes;10.500.000,00;31.600.860,73;31.570.333,18;31.557.992,29
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;10.500.000,00;31.600.860,73;31.570.333,18;31.557.992,29
*********Modalidade da Despesa: Aplicacoes Diretas;10.500.000,00;31.600.860,73;31.570.333,18;31.557.992,29
**********Fonte: Tesouro Municipal;10.500.000,00;31.600.860,73;31.570.333,18;31.557.992,29
******Projeto/Atividade: Reforma e Ampliacao do Autodromo;1.000,00;16.068.936,21;16.068.936,21;12.443.250,25
*******Categoria da Despesa: Despesas de Capital;1.000,00;16.068.936,21;16.068.936,21;12.443.250,25
********Elemento Economico: Obras e Instalacoes;1.000,00;16.068.936,21;16.068.936,21;12.443.250,25
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;16.068.936,21;16.068.936,21;12.443.250,25
**********Fonte: Tesouro Municipal;1.000,00;16.068.936,21;16.068.936,21;12.443.250,25
***Funcao: Direitos da Cidadania;2.088.400,00;2.088.400,00;524.690,35;461.827,73
****Sub-Funcao: Direitos Individuais, Coletivos e Difusos;2.088.400,00;2.088.400,00;524.690,35;461.827,73
*****Programa: Promocao e Defesa dos Direitos Humanos;2.088.400,00;2.088.400,00;524.690,35;461.827,73
******Projeto/Atividade: Comissao Municipal de Direitos Humanos - CMDH;1.138.000,00;1.241.975,00;358.142,85;334.613,23
*******Categoria da Despesa: Despesas Correntes;1.118.000,00;1.221.975,00;354.762,85;331.233,23
********Elemento Economico: Contribuicoes;5.000,00;5.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;5.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.000,00;5.000,00;0,00;0,00
********Elemento Economico: Diarias - Civil;25.000,00;25.000,00;11.650,54;11.650,54
*********Modalidade da Despesa: Aplicacoes Diretas;25.000,00;25.000,00;11.650,54;11.650,54
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;11.650,54;11.650,54
********Elemento Economico: Material de Consumo;25.000,00;25.000,00;321,54;321,54
*********Modalidade da Despesa: Aplicacoes Diretas;25.000,00;25.000,00;321,54;321,54
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;321,54;321,54
********Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;18.000,00;18.000,00;18.000,00;18.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;18.000,00;18.000,00;18.000,00;18.000,00
**********Fonte: Tesouro Municipal;18.000,00;18.000,00;18.000,00;18.000,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;950.000,00;1.053.975,00;324.790,77;301.261,15
*********Modalidade da Despesa: Aplicacoes Diretas;950.000,00;1.053.975,00;324.790,77;301.261,15
**********Fonte: Tesouro Municipal;250.000,00;353.975,00;324.790,77;301.261,15
**********Fonte: Transferencias Federais;700.000,00;700.000,00;0,00;0,00
********Elemento Economico: Passagens e Despesas com Locomocao;30.000,00;30.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;30.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;30.000,00;0,00;0,00
********Elemento Economico: Servicos de Consultoria;40.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;20.000,00;20.000,00;3.380,00;3.380,00
********Elemento Economico: Equipamentos e Material Permanente;20.000,00;20.000,00;3.380,00;3.380,00
*********Modalidade da Despesa: Aplicacoes Diretas;20.000,00;20.000,00;3.380,00;3.380,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;3.380,00;3.380,00
******Projeto/Atividade: Observatorio, Educacao e Premiacao em Direitos Humanos;950.400,00;846.425,00;166.547,50;127.214,50
*******Categoria da Despesa: Despesas Correntes;920.400,00;816.425,00;166.547,50;127.214,50
********Elemento Economico: Contribuicoes;5.000,00;5.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;5.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.000,00;5.000,00;0,00;0,00
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;0,00;0,00;0,00
********Elemento Economico: Diarias - Civil;32.000,00;32.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;32.000,00;32.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;32.000,00;32.000,00;0,00;0,00
********Elemento Economico: Material de Consumo;40.400,00;12.405,00;221,50;221,50
*********Modalidade da Despesa: Aplicacoes Diretas;40.400,00;12.405,00;221,50;221,50
**********Fonte: Tesouro Municipal;40.400,00;12.405,00;221,50;221,50
********Elemento Economico: Material de Distribuicao Gratuita;0,00;7.995,00;7.975,00;7.975,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;7.995,00;7.975,00;7.975,00
**********Fonte: Tesouro Municipal;0,00;7.995,00;7.975,00;7.975,00
********Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;5.000,00;5.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;5.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.000,00;5.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;18.000,00;18.000,00;2.880,00;2.880,00
*********Modalidade da Despesa: Aplicacoes Diretas;18.000,00;18.000,00;2.880,00;2.880,00
**********Fonte: Tesouro Municipal;18.000,00;18.000,00;2.880,00;2.880,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;700.000,00;497.453,55;5.860,00;5.860,00
*********Modalidade da Despesa: Aplicacoes Diretas;700.000,00;497.453,55;5.860,00;5.860,00
**********Fonte: Tesouro Municipal;300.000,00;97.453,55;5.860,00;5.860,00
**********Fonte: Transferencias Federais;400.000,00;400.000,00;0,00;0,00
********Elemento Economico: Passagens e Despesas com Locomocao;40.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;20.000,00;0,00;0,00
********Elemento Economico: Premiacoes Culturais, Artisticas, Cientificas, Desport. e Outras;50.000,00;50.000,00;9.134,00;9.134,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;9.134,00;9.134,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;9.134,00;9.134,00
********Elemento Economico: Servicos de Consultoria;30.000,00;168.571,45;140.477,00;101.144,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;168.571,45;140.477,00;101.144,00
**********Fonte: Tesouro Municipal;30.000,00;168.571,45;140.477,00;101.144,00
*******Categoria da Despesa: Despesas de Capital;30.000,00;30.000,00;0,00;0,00
********Elemento Economico: Equipamentos e Material Permanente;30.000,00;30.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;30.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;30.000,00;0,00;0,00
***Funcao: Seguranca Publica;275.142,00;275.142,00;99.522,62;89.343,83
****Sub-Funcao: Defesa Civil;275.142,00;275.142,00;99.522,62;89.343,83
*****Programa: Defesa Civil - Prevencao e Emergencia;275.142,00;275.142,00;99.522,62;89.343,83
******Projeto/Atividade: Coordenadoria Municipal de Defesa Civil - COMDEC;275.142,00;275.142,00;99.522,62;89.343,83
*******Categoria da Despesa: Despesas Correntes;155.142,00;195.142,00;76.027,92;67.222,13
********Elemento Economico: Material de Consumo;75.142,00;57.279,70;18.274,62;16.284,08
*********Modalidade da Despesa: Aplicacoes Diretas;75.142,00;57.279,70;18.274,62;16.284,08
**********Fonte: Tesouro Municipal;75.142,00;57.279,70;18.274,62;16.284,08
********Elemento Economico: Material de Distribuicao Gratuita;30.000,00;30.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;30.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;30.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.000,00;107.862,30;57.753,30;50.938,05
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;107.862,30;57.753,30;50.938,05
**********Fonte: Tesouro Municipal;50.000,00;107.862,30;57.753,30;50.938,05
*******Categoria da Despesa: Despesas de Capital;120.000,00;80.000,00;23.494,70;22.121,70
********Elemento Economico: Equipamentos e Material Permanente;120.000,00;80.000,00;23.494,70;22.121,70
*********Modalidade da Despesa: Aplicacoes Diretas;120.000,00;80.000,00;23.494,70;22.121,70
**********Fonte: Tesouro Municipal;120.000,00;80.000,00;23.494,70;22.121,70
***Funcao: Urbanismo;60.000,00;60.000,00;0,00;0,00
****Sub-Funcao: Servicos Urbanos;60.000,00;60.000,00;0,00;0,00
*****Programa: Planejamento e Desenvolvimento Urbano;60.000,00;60.000,00;0,00;0,00
******Projeto/Atividade: Indicadores, Gestao e Cooperacao Metropolitana;60.000,00;60.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;60.000,00;60.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
********Elemento Economico: Servicos de Consultoria;40.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;0,00;0,00
**Unidade: Secretaria Executiva de Comunicacao;34.866.537,00;41.485.037,00;40.602.243,18;37.708.589,84
***Funcao: Comunicacoes;34.866.537,00;41.485.037,00;40.602.243,18;37.708.589,84
****Sub-Funcao: Administracao Geral;5.049.000,00;7.967.500,00;7.294.706,18;5.721.969,63
*****Programa: Comunicacao;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Operacao e Manutencao do Canal de TV Educativo Cultural;1.000,00;1.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*****Programa: Suporte Administrativo;5.048.000,00;7.966.500,00;7.294.706,18;5.721.969,63
******Projeto/Atividade: Administracao da Secretaria  Executiva de  Comunicacao;5.048.000,00;7.966.500,00;7.294.706,18;5.721.969,63
*******Categoria da Despesa: Despesas Correntes;4.838.000,00;7.885.639,80;7.280.909,18;5.710.592,63
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;3.133,92;3.133,92;3.133,92
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;3.133,92;3.133,92;3.133,92
**********Fonte: Tesouro Municipal;0,00;3.133,92;3.133,92;3.133,92
********Elemento Economico: Diarias - Civil;28.500,00;28.500,00;9.412,00;9.412,00
*********Modalidade da Despesa: Aplicacoes Diretas;28.500,00;28.500,00;9.412,00;9.412,00
**********Fonte: Tesouro Municipal;28.500,00;28.500,00;9.412,00;9.412,00
********Elemento Economico: Material de Consumo;150.000,00;150.000,00;42.354,16;42.354,16
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;150.000,00;42.354,16;42.354,16
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;42.354,16;42.354,16
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;9.500,00;6.366,08;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.500,00;6.366,08;0,00;0,00
**********Fonte: Tesouro Municipal;9.500,00;6.366,08;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;4.600.000,00;7.647.639,80;7.190.473,17;5.642.909,90
*********Modalidade da Despesa: Aplicacoes Diretas;4.600.000,00;7.647.639,80;7.190.473,17;5.642.909,90
**********Fonte: Tesouro Municipal;4.600.000,00;7.647.639,80;7.190.473,17;5.642.909,90
********Elemento Economico: Passagens e Despesas com Locomocao;50.000,00;50.000,00;35.535,93;12.782,65
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;35.535,93;12.782,65
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;35.535,93;12.782,65
*******Categoria da Despesa: Despesas de Capital;210.000,00;80.860,20;13.797,00;11.377,00
********Elemento Economico: Equipamentos e Material Permanente;210.000,00;80.860,20;13.797,00;11.377,00
*********Modalidade da Despesa: Aplicacoes Diretas;210.000,00;80.860,20;13.797,00;11.377,00
**********Fonte: Tesouro Municipal;210.000,00;80.860,20;13.797,00;11.377,00
****Sub-Funcao: Comunicacao Social;29.817.537,00;33.517.537,00;33.307.537,00;31.986.620,21
*****Programa: Divulgacao Oficial;29.817.537,00;33.517.537,00;33.307.537,00;31.986.620,21
******Projeto/Atividade: Publicacao de Editais e Outras Publicacoes Legais;2.100.000,00;2.100.000,00;1.890.000,00;1.230.266,04
*******Categoria da Despesa: Despesas Correntes;2.100.000,00;2.100.000,00;1.890.000,00;1.230.266,04
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.100.000,00;2.100.000,00;1.890.000,00;1.230.266,04
*********Modalidade da Despesa: Aplicacoes Diretas;2.100.000,00;2.100.000,00;1.890.000,00;1.230.266,04
**********Fonte: Tesouro Municipal;2.100.000,00;2.100.000,00;1.890.000,00;1.230.266,04
******Projeto/Atividade: Publicacoes de Interesse do Municipio;27.717.537,00;31.417.537,00;31.417.537,00;30.756.354,17
*******Categoria da Despesa: Despesas Correntes;27.717.537,00;31.417.537,00;31.417.537,00;30.756.354,17
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;27.717.537,00;31.417.537,00;31.417.537,00;30.756.354,17
*********Modalidade da Despesa: Aplicacoes Diretas;27.717.537,00;31.417.537,00;31.417.537,00;30.756.354,17
**********Fonte: Tesouro Municipal;27.717.537,00;31.417.537,00;31.417.537,00;30.756.354,17
**Unidade: Supervisao Geral da Junta do Servico Militar;4.895.243,00;5.039.953,14;4.730.034,91;4.488.439,77
***Funcao: Defesa Nacional;4.895.243,00;5.039.953,14;4.730.034,91;4.488.439,77
****Sub-Funcao: Administracao Geral;4.895.243,00;5.039.953,14;4.730.034,91;4.488.439,77
*****Programa: Suporte Administrativo;4.895.243,00;5.039.953,14;4.730.034,91;4.488.439,77
******Projeto/Atividade: Administracao da Supervisao Geral da Junta do Servico Militar;4.645.243,00;4.661.243,00;4.360.324,77;4.289.574,26
*******Categoria da Despesa: Despesas Correntes;4.586.087,00;4.617.087,00;4.360.324,77;4.289.574,26
********Elemento Economico: Material de Consumo;93.736,00;44.736,00;27.778,38;27.778,38
*********Modalidade da Despesa: Aplicacoes Diretas;93.736,00;44.736,00;27.778,38;27.778,38
