Selecao;Orcado;Atualizado;Empenhado;Liquidado
*********Modalidade da Despesa: Aplicacoes Diretas;22.633.444,00;23.033.965,28;22.723.167,25;19.806.366,24
**********Fonte: Tesouro Municipal;22.633.444,00;23.033.965,28;22.723.167,25;19.806.366,24
*******Elemento Economico: Material de Consumo;800.000,00;800.000,00;633.487,40;619.215,78
********Categoria da Despesa: Despesas Correntes;800.000,00;800.000,00;633.487,40;619.215,78
*********Modalidade da Despesa: Aplicacoes Diretas;800.000,00;800.000,00;633.487,40;619.215,78
**********Fonte: Tesouro Municipal;800.000,00;800.000,00;633.487,40;619.215,78
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;40.000,00;40.000,00;13.710,16;11.843,76
********Categoria da Despesa: Despesas Correntes;40.000,00;40.000,00;13.710,16;11.843,76
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;40.000,00;13.710,16;11.843,76
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;13.710,16;11.843,76
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;84.200,00;84.200,00;22.439,64;22.439,64
********Categoria da Despesa: Despesas Correntes;84.200,00;84.200,00;22.439,64;22.439,64
*********Modalidade da Despesa: Aplicacoes Diretas;84.200,00;84.200,00;22.439,64;22.439,64
**********Fonte: Tesouro Municipal;84.200,00;84.200,00;22.439,64;22.439,64
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;14.401.442,00;13.591.834,22;11.716.888,62;10.016.091,67
********Categoria da Despesa: Despesas Correntes;14.401.442,00;13.591.834,22;11.716.888,62;10.016.091,67
*********Modalidade da Despesa: Aplicacoes Diretas;14.401.442,00;13.591.834,22;11.716.888,62;10.016.091,67
**********Fonte: Tesouro Municipal;14.401.442,00;13.591.834,22;11.716.888,62;10.016.091,67
*******Elemento Economico: Passagens e Despesas com Locomocao;100.000,00;100.000,00;64.620,80;47.485,80
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;64.620,80;47.485,80
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;64.620,80;47.485,80
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;64.620,80;47.485,80
****Sub-Funcao: Assistencia Hospitalar e Ambulatorial;1.700.000,00;1.700.000,00;592.691,24;547.862,99
*****Programa: Assistencia Farmaceutica;300.000,00;300.000,00;54.118,80;53.791,20
******Projeto/Atividade: Operacao da Assistencia Farmaceutica;300.000,00;300.000,00;54.118,80;53.791,20
*******Elemento Economico: Material de Consumo;300.000,00;300.000,00;54.118,80;53.791,20
********Categoria da Despesa: Despesas Correntes;300.000,00;300.000,00;54.118,80;53.791,20
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;300.000,00;54.118,80;53.791,20
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;54.118,80;53.791,20
*****Programa: Integralidade da Atencao;1.400.000,00;1.400.000,00;538.572,44;494.071,79
******Projeto/Atividade: Administracao do Material Hospitalar, Ambulatorial e Odontologico;1.400.000,00;1.400.000,00;538.572,44;494.071,79
*******Elemento Economico: Material de Consumo;1.400.000,00;1.400.000,00;538.572,44;494.071,79
********Categoria da Despesa: Despesas Correntes;1.400.000,00;1.400.000,00;538.572,44;494.071,79
*********Modalidade da Despesa: Aplicacoes Diretas;1.400.000,00;1.400.000,00;538.572,44;494.071,79
**********Fonte: Tesouro Municipal;1.400.000,00;1.400.000,00;538.572,44;494.071,79
****Sub-Funcao: Atencao Basica;11.660.553,00;11.660.553,00;8.179.110,36;6.480.039,95
*****Programa: Integralidade da Atencao;11.660.553,00;11.660.553,00;8.179.110,36;6.480.039,95
******Projeto/Atividade: Operacao e Manutencao de Unidades de Saude;9.660.553,00;9.660.553,00;8.179.110,36;6.480.039,95
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;74.076,80;70.749,88;56.778,34
********Categoria da Despesa: Despesas Correntes;0,00;74.076,80;70.749,88;56.778,34
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;74.076,80;70.749,88;56.778,34
**********Fonte: Tesouro Municipal;0,00;74.076,80;70.749,88;56.778,34
*******Elemento Economico: Equipamentos e Material Permanente;700.000,00;700.000,00;633.146,33;598.512,63
********Categoria da Despesa: Despesas de Capital;700.000,00;700.000,00;633.146,33;598.512,63
*********Modalidade da Despesa: Aplicacoes Diretas;700.000,00;700.000,00;633.146,33;598.512,63
**********Fonte: Tesouro Municipal;700.000,00;700.000,00;633.146,33;598.512,63
*******Elemento Economico: Material de Consumo;2.300.000,00;2.300.000,00;1.423.014,42;653.488,26
********Categoria da Despesa: Despesas Correntes;2.300.000,00;2.300.000,00;1.423.014,42;653.488,26
*********Modalidade da Despesa: Aplicacoes Diretas;2.300.000,00;2.300.000,00;1.423.014,42;653.488,26
**********Fonte: Tesouro Municipal;2.300.000,00;2.300.000,00;1.423.014,42;653.488,26
*******Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;500.000,00;459.287,67;405.675,76;352.775,76
********Categoria da Despesa: Despesas Correntes;500.000,00;459.287,67;405.675,76;352.775,76
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;459.287,67;405.675,76;352.775,76
**********Fonte: Tesouro Municipal;500.000,00;459.287,67;405.675,76;352.775,76
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.460.553,00;1.431.854,41;963.827,73;962.827,57
********Categoria da Despesa: Despesas Correntes;1.460.553,00;1.431.854,41;963.827,73;962.827,57
*********Modalidade da Despesa: Aplicacoes Diretas;1.460.553,00;1.431.854,41;963.827,73;962.827,57
**********Fonte: Tesouro Municipal;1.460.553,00;1.431.854,41;963.827,73;962.827,57
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;4.700.000,00;4.695.334,12;4.682.696,24;3.855.657,39
********Categoria da Despesa: Despesas Correntes;4.700.000,00;4.695.334,12;4.682.696,24;3.855.657,39
*********Modalidade da Despesa: Aplicacoes Diretas;4.700.000,00;4.695.334,12;4.682.696,24;3.855.657,39
**********Fonte: Tesouro Municipal;4.700.000,00;4.695.334,12;4.682.696,24;3.855.657,39
******Projeto/Atividade: Programas de Saude na Santa Casa de Santo Amaro  SP-SA  E1914;2.000.000,00;2.000.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.000.000,00;2.000.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.000.000,00;2.000.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;2.000.000,00;0,00;0,00
**********Fonte: Receita Condicionada;2.000.000,00;2.000.000,00;0,00;0,00
****Sub-Funcao: Direitos Individuais, Coletivos e Difusos;20.000,00;20.000,00;0,00;0,00
*****Programa: SUS com Qualidade;20.000,00;20.000,00;0,00;0,00
******Projeto/Atividade: Apoio a Consolidacao da Participacao Social no SUS - Municipal;20.000,00;20.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
*******Elemento Economico: Passagens e Despesas com Locomocao;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
**Unidade: Gabinete do Secretario;4.308.300.578,00;4.293.174.044,62;3.765.296.213,40;3.625.942.740,98
***Funcao: Saude;4.308.300.578,00;4.293.174.044,62;3.765.296.213,40;3.625.942.740,98
****Sub-Funcao: Administracao Geral;1.274.230.353,00;1.139.251.883,42;1.106.567.764,27;1.102.553.209,94
*****Programa: Suporte Administrativo;1.274.230.353,00;1.139.251.883,42;1.106.567.764,27;1.102.553.209,94
******Projeto/Atividade: Coordenacao e Administracao Geral;1.271.029.353,00;1.136.050.883,42;1.104.208.453,52;1.100.430.116,93
*******Elemento Economico: Auxilio-Alimentacao;91.878.391,00;90.878.391,00;89.745.654,34;89.745.654,34
********Categoria da Despesa: Despesas Correntes;91.878.391,00;90.878.391,00;89.745.654,34;89.745.654,34
*********Modalidade da Despesa: Aplicacoes Diretas;91.878.391,00;90.878.391,00;89.745.654,34;89.745.654,34
**********Fonte: Tesouro Municipal;91.878.391,00;90.878.391,00;89.745.654,34;89.745.654,34
*******Elemento Economico: Auxilio-Transporte;14.872.575,00;15.872.575,00;15.445.378,70;15.445.378,70
********Categoria da Despesa: Despesas Correntes;14.872.575,00;15.872.575,00;15.445.378,70;15.445.378,70
*********Modalidade da Despesa: Aplicacoes Diretas;14.872.575,00;15.872.575,00;15.445.378,70;15.445.378,70
**********Fonte: Tesouro Municipal;14.872.575,00;15.872.575,00;15.445.378,70;15.445.378,70
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;236.146,15;235.540,15;235.540,15
********Categoria da Despesa: Despesas Correntes;0,00;236.146,15;235.540,15;235.540,15
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;236.146,15;235.540,15;235.540,15
**********Fonte: Tesouro Municipal;0,00;236.146,15;235.540,15;235.540,15
*******Elemento Economico: Diarias - Civil;250.000,00;249.307,68;170.344,23;170.344,23
********Categoria da Despesa: Despesas Correntes;250.000,00;249.307,68;170.344,23;170.344,23
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;249.307,68;170.344,23;170.344,23
**********Fonte: Tesouro Municipal;250.000,00;249.307,68;170.344,23;170.344,23
*******Elemento Economico: Equipamentos e Material Permanente;340.000,00;281.159,42;90.129,74;90.129,74
********Categoria da Despesa: Despesas de Capital;340.000,00;281.159,42;90.129,74;90.129,74
*********Modalidade da Despesa: Aplicacoes Diretas;340.000,00;281.159,42;90.129,74;90.129,74
**********Fonte: Tesouro Municipal;340.000,00;281.159,42;90.129,74;90.129,74
*******Elemento Economico: Locacao de Mao-de-Obra;3.000.000,00;3.000.000,00;2.982.956,35;2.298.120,49
********Categoria da Despesa: Despesas Correntes;3.000.000,00;3.000.000,00;2.982.956,35;2.298.120,49
*********Modalidade da Despesa: Aplicacoes Diretas;3.000.000,00;3.000.000,00;2.982.956,35;2.298.120,49
**********Fonte: Tesouro Municipal;3.000.000,00;3.000.000,00;2.982.956,35;2.298.120,49
*******Elemento Economico: Material de Consumo;610.000,00;510.000,00;264.992,42;165.165,22
********Categoria da Despesa: Despesas Correntes;610.000,00;510.000,00;264.992,42;165.165,22
*********Modalidade da Despesa: Aplicacoes Diretas;610.000,00;510.000,00;264.992,42;165.165,22
**********Fonte: Tesouro Municipal;610.000,00;510.000,00;264.992,42;165.165,22
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;10.000,00;10.000,00;6.500,00;451,65
********Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;6.500,00;451,65
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;10.000,00;6.500,00;451,65
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;6.500,00;451,65
*******Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;18.500.000,00;18.420.552,42;13.258.816,17;10.377.795,11
********Categoria da Despesa: Despesas Correntes;18.500.000,00;18.420.552,42;13.258.816,17;10.377.795,11
*********Modalidade da Despesa: Aplicacoes Diretas;18.500.000,00;18.420.552,42;13.258.816,17;10.377.795,11
**********Fonte: Tesouro Municipal;18.500.000,00;18.420.552,42;13.258.816,17;10.377.795,11
*******Elemento Economico: Passagens e Despesas com Locomocao;200.000,00;200.000,00;163.171,15;56.567,03
********Categoria da Despesa: Despesas Correntes;200.000,00;200.000,00;163.171,15;56.567,03
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;163.171,15;56.567,03
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;163.171,15;56.567,03
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;1.141.218.387,00;1.006.242.751,75;981.844.970,27;981.844.970,27
********Categoria da Despesa: Despesas Correntes;1.141.218.387,00;1.006.242.751,75;981.844.970,27;981.844.970,27
*********Modalidade da Despesa: Aplicacoes Diretas;1.141.218.387,00;1.006.242.751,75;981.844.970,27;981.844.970,27
**********Fonte: Tesouro Municipal;1.141.218.387,00;1.006.242.751,75;981.844.970,27;981.844.970,27
******Projeto/Atividade: Operacao e Manutencao do Departamento Tecnico de Transportes;3.201.000,00;3.201.000,00;2.359.310,75;2.123.093,01
*******Elemento Economico: Equipamentos e Material Permanente;100.000,00;172.000,00;10.867,92;10.867,92
********Categoria da Despesa: Despesas de Capital;100.000,00;172.000,00;10.867,92;10.867,92
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;172.000,00;10.867,92;10.867,92
**********Fonte: Tesouro Municipal;100.000,00;172.000,00;10.867,92;10.867,92
*******Elemento Economico: Locacao de Mao-de-Obra;651.000,00;651.000,00;574.543,80;519.074,93
********Categoria da Despesa: Despesas Correntes;651.000,00;651.000,00;574.543,80;519.074,93
*********Modalidade da Despesa: Aplicacoes Diretas;651.000,00;651.000,00;574.543,80;519.074,93
**********Fonte: Tesouro Municipal;651.000,00;651.000,00;574.543,80;519.074,93
*******Elemento Economico: Material de Consumo;1.350.000,00;1.078.000,00;803.592,90;766.986,00
********Categoria da Despesa: Despesas Correntes;1.350.000,00;1.078.000,00;803.592,90;766.986,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.350.000,00;1.078.000,00;803.592,90;766.986,00
**********Fonte: Tesouro Municipal;1.350.000,00;1.078.000,00;803.592,90;766.986,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.100.000,00;1.300.000,00;970.306,13;826.164,16
********Categoria da Despesa: Despesas Correntes;1.100.000,00;1.300.000,00;970.306,13;826.164,16
*********Modalidade da Despesa: Aplicacoes Diretas;1.100.000,00;1.300.000,00;970.306,13;826.164,16
**********Fonte: Tesouro Municipal;1.100.000,00;1.300.000,00;970.306,13;826.164,16
****Sub-Funcao: Assistencia Hospitalar e Ambulatorial;2.212.988.343,00;2.424.052.777,28;2.045.895.702,07;1.926.916.197,97
*****Programa: Assistencia Farmaceutica;186.528.170,00;158.625.517,78;97.628.691,30;78.731.226,96
******Projeto/Atividade: Operacao da Assistencia Farmaceutica;186.528.170,00;158.625.517,78;97.628.691,30;78.731.226,96
*******Elemento Economico: Indenizacoes e Restituicoes;0,00;39.946,37;38.583,50;38.583,50
********Categoria da Despesa: Despesas Correntes;0,00;39.946,37;38.583,50;38.583,50
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;39.946,37;38.583,50;38.583,50
**********Fonte: Transferencias Estaduais;0,00;9.946,37;9.806,45;9.806,45
**********Fonte: Transferencias Federais;0,00;30.000,00;28.777,05;28.777,05
*******Elemento Economico: Material de Consumo;174.028.170,00;145.578.093,50;84.582.629,89;67.003.229,12
********Categoria da Despesa: Despesas Correntes;174.028.170,00;145.578.093,50;84.582.629,89;67.003.229,12
*********Modalidade da Despesa: Aplicacoes Diretas;174.028.170,00;145.578.093,50;84.582.629,89;67.003.229,12
**********Fonte: Tesouro Municipal;77.000.000,00;77.000.000,00;31.561.347,80;25.601.827,33
**********Fonte: Transferencias Estaduais;33.304.000,00;4.883.923,50;0,00;0,00
**********Fonte: Transferencias Federais;63.724.170,00;63.694.170,00;53.021.282,09;41.401.401,79
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;12.500.000,00;13.007.477,91;13.007.477,91;11.689.414,34
********Categoria da Despesa: Despesas Correntes;12.500.000,00;13.007.477,91;13.007.477,91;11.689.414,34
*********Modalidade da Despesa: Aplicacoes Diretas;12.500.000,00;13.007.477,91;13.007.477,91;11.689.414,34
**********Fonte: Tesouro Municipal;12.500.000,00;13.007.477,91;13.007.477,91;11.689.414,34
*****Programa: Fortalecimento de Assistencia a Saude;284.764.457,00;198.668.824,25;68.216.616,15;66.551.903,06
******Projeto/Atividade: Ampliacao do espaco fisico da UBS Parque do Lago - E3930;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Ampliacao do Hospital Dr. Alexandre Zaio - Vila Nhocune - E3931;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Ampliacao e Reforma de Equipamento de Saude: Pronto Socorro do Hospital Dr Artur Ribeiro Saboia (Hospital Jabaquara) - E 1622;2.000.000,00;250.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;2.000.000,00;250.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;2.000.000,00;250.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;250.000,00;0,00;0,00
**********Fonte: Receita Condicionada;2.000.000,00;250.000,00;0,00;0,00
******Projeto/Atividade: Ampliacao e Reforma de Equipamentos de Saude;137.476.812,00;80.323.244,09;57.878.144,79;56.581.327,57
*******Elemento Economico: Equipamentos e Material Permanente;60.834.253,00;3.095.630,99;0,00;0,00
********Categoria da Despesa: Despesas de Capital;60.834.253,00;3.095.630,99;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;60.834.253,00;3.095.630,99;0,00;0,00
