Selecao;Orcado;Atualizado;Empenhado;Liquidado
********Categoria da Despesa: Despesas de Capital;300.000,00;380.000,00;351.294,97;153.989,26
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;380.000,00;351.294,97;153.989,26
**********Fonte: Tesouro Municipal;300.000,00;380.000,00;351.294,97;153.989,26
*******Elemento Economico: Locacao de Mao-de-Obra;23.029.000,00;24.188.000,00;24.034.931,54;20.607.990,01
********Categoria da Despesa: Despesas Correntes;23.029.000,00;24.188.000,00;24.034.931,54;20.607.990,01
*********Modalidade da Despesa: Aplicacoes Diretas;23.029.000,00;24.188.000,00;24.034.931,54;20.607.990,01
**********Fonte: Tesouro Municipal;23.029.000,00;24.188.000,00;24.034.931,54;20.607.990,01
*******Elemento Economico: Material de Consumo;800.000,00;800.000,00;618.426,84;474.063,26
********Categoria da Despesa: Despesas Correntes;800.000,00;800.000,00;618.426,84;474.063,26
*********Modalidade da Despesa: Aplicacoes Diretas;800.000,00;800.000,00;618.426,84;474.063,26
**********Fonte: Tesouro Municipal;800.000,00;800.000,00;618.426,84;474.063,26
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;13.562,00;126.822,15;112.994,46;70.744,45
********Categoria da Despesa: Despesas Correntes;13.562,00;126.822,15;112.994,46;70.744,45
*********Modalidade da Despesa: Aplicacoes Diretas;13.562,00;126.822,15;112.994,46;70.744,45
**********Fonte: Tesouro Municipal;13.562,00;126.822,15;112.994,46;70.744,45
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;498.000,00;438.000,00;327.604,23;247.759,77
********Categoria da Despesa: Despesas Correntes;498.000,00;438.000,00;327.604,23;247.759,77
*********Modalidade da Despesa: Aplicacoes Diretas;498.000,00;438.000,00;327.604,23;247.759,77
**********Fonte: Tesouro Municipal;498.000,00;438.000,00;327.604,23;247.759,77
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;11.864.000,00;11.495.698,66;11.395.132,95;9.584.604,68
********Categoria da Despesa: Despesas Correntes;11.864.000,00;11.495.698,66;11.395.132,95;9.584.604,68
*********Modalidade da Despesa: Aplicacoes Diretas;11.864.000,00;11.495.698,66;11.395.132,95;9.584.604,68
**********Fonte: Tesouro Municipal;11.864.000,00;11.495.698,66;11.395.132,95;9.584.604,68
*******Elemento Economico: Passagens e Despesas com Locomocao;80.000,00;45.684,00;45.684,00;45.684,00
********Categoria da Despesa: Despesas Correntes;80.000,00;45.684,00;45.684,00;45.684,00
*********Modalidade da Despesa: Aplicacoes Diretas;80.000,00;45.684,00;45.684,00;45.684,00
**********Fonte: Tesouro Municipal;80.000,00;45.684,00;45.684,00;45.684,00
****Sub-Funcao: Assistencia Hospitalar e Ambulatorial;1.077.000,00;1.008.235,00;845.643,27;616.528,44
*****Programa: Acesso a saude e qualidade no atendimento - Assistencia farmaceutica;200.000,00;130.000,00;18.153,00;2.724,20
******Projeto/Atividade: Implementacao e Manutencao da Assistencia Farmaceutica e Remedio em Casa;200.000,00;130.000,00;18.153,00;2.724,20
*******Elemento Economico: Material de Consumo;200.000,00;130.000,00;18.153,00;2.724,20
********Categoria da Despesa: Despesas Correntes;200.000,00;130.000,00;18.153,00;2.724,20
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;130.000,00;18.153,00;2.724,20
**********Fonte: Tesouro Municipal;200.000,00;130.000,00;18.153,00;2.724,20
*****Programa: Acesso a saude e qualidade no atendimento - Integralidade da atencao;877.000,00;878.235,00;827.490,27;613.804,24
******Projeto/Atividade: Administracao do Material Hospitalar, Ambulatorial e Odontologico;877.000,00;878.235,00;827.490,27;613.804,24
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;1.235,00;1.235,00;1.235,00
********Categoria da Despesa: Despesas Correntes;0,00;1.235,00;1.235,00;1.235,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;1.235,00;1.235,00;1.235,00
**********Fonte: Tesouro Municipal;0,00;1.235,00;1.235,00;1.235,00
*******Elemento Economico: Material de Consumo;877.000,00;877.000,00;826.255,27;612.569,24
********Categoria da Despesa: Despesas Correntes;877.000,00;877.000,00;826.255,27;612.569,24
*********Modalidade da Despesa: Aplicacoes Diretas;877.000,00;877.000,00;826.255,27;612.569,24
**********Fonte: Tesouro Municipal;877.000,00;877.000,00;826.255,27;612.569,24
****Sub-Funcao: Atencao Basica;11.444.623,00;10.602.011,73;10.298.785,56;8.145.174,60
*****Programa: Acesso a saude e qualidade no atendimento - Integralidade da atencao;11.444.623,00;10.602.011,73;10.298.785,56;8.145.174,60
******Projeto/Atividade: Operacao e Manutencao de Unidades de Saude;11.444.623,00;10.602.011,73;10.298.785,56;8.145.174,60
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;12.643,60;12.643,60;12.643,60
********Categoria da Despesa: Despesas de Capital;0,00;12.643,60;12.643,60;12.643,60
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;12.643,60;12.643,60;12.643,60
**********Fonte: Tesouro Municipal;0,00;12.643,60;12.643,60;12.643,60
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;316.193,75;316.193,75;287.969,35
********Categoria da Despesa: Despesas Correntes;0,00;316.193,75;316.193,75;287.969,35
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;316.193,75;316.193,75;287.969,35
**********Fonte: Tesouro Municipal;0,00;316.193,75;316.193,75;287.969,35
*******Elemento Economico: Equipamentos e Material Permanente;900.000,00;900.000,00;858.029,95;573.274,15
********Categoria da Despesa: Despesas de Capital;900.000,00;900.000,00;858.029,95;573.274,15
*********Modalidade da Despesa: Aplicacoes Diretas;900.000,00;900.000,00;858.029,95;573.274,15
**********Fonte: Tesouro Municipal;900.000,00;900.000,00;858.029,95;573.274,15
*******Elemento Economico: Equipamentos e Material Permanente;0,00;80.000,00;80.000,00;80.000,00
********Categoria da Despesa: Despesas de Capital;0,00;80.000,00;80.000,00;80.000,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;0,00;80.000,00;80.000,00;80.000,00
**********Fonte: Tesouro Municipal;0,00;80.000,00;80.000,00;80.000,00
*******Elemento Economico: Material de Consumo;2.000.000,00;1.558.783,64;1.341.149,79;1.210.881,75
********Categoria da Despesa: Despesas Correntes;2.000.000,00;1.558.783,64;1.341.149,79;1.210.881,75
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;1.558.783,64;1.341.149,79;1.210.881,75
**********Fonte: Tesouro Municipal;2.000.000,00;1.558.783,64;1.341.149,79;1.210.881,75
*******Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;500.000,00;500.000,00;473.296,05;455.476,05
********Categoria da Despesa: Despesas Correntes;500.000,00;500.000,00;473.296,05;455.476,05
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;500.000,00;473.296,05;455.476,05
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;473.296,05;455.476,05
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.470.500,00;1.220.267,74;1.203.966,67;1.149.520,10
********Categoria da Despesa: Despesas Correntes;1.470.500,00;1.220.267,74;1.203.966,67;1.149.520,10
*********Modalidade da Despesa: Aplicacoes Diretas;1.470.500,00;1.220.267,74;1.203.966,67;1.149.520,10
**********Fonte: Tesouro Municipal;1.470.500,00;1.220.267,74;1.203.966,67;1.149.520,10
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;6.574.123,00;6.014.123,00;6.013.505,75;4.375.409,60
********Categoria da Despesa: Despesas Correntes;6.574.123,00;6.014.123,00;6.013.505,75;4.375.409,60
*********Modalidade da Despesa: Aplicacoes Diretas;6.574.123,00;6.014.123,00;6.013.505,75;4.375.409,60
**********Fonte: Tesouro Municipal;6.574.123,00;6.014.123,00;6.013.505,75;4.375.409,60
****Sub-Funcao: Direitos Individuais, Coletivos e Difusos;21.000,00;21.000,00;0,00;0,00
*****Programa: Acesso a saude e qualidade no atendimento - SUS com qualidade;21.000,00;21.000,00;0,00;0,00
******Projeto/Atividade: Apoio a Consolidacao da Participacao Social no SUS - Municipal;21.000,00;21.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;11.000,00;11.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;11.000,00;11.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;11.000,00;11.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;11.000,00;11.000,00;0,00;0,00
*******Elemento Economico: Passagens e Despesas com Locomocao;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
**Unidade: Gabinete do Secretario;4.218.536.503,00;4.212.672.490,97;4.119.683.223,97;3.993.728.284,73
***Funcao: Saude;4.218.535.503,00;4.212.671.490,97;4.119.683.223,97;3.993.728.284,73
****Sub-Funcao: Administracao Geral;1.171.524.034,00;1.156.454.439,78;1.151.532.841,94;1.139.826.974,12
*****Programa: Suporte administrativo;1.171.524.034,00;1.156.454.439,78;1.151.532.841,94;1.139.826.974,12
******Projeto/Atividade: Coordenacao e Administracao Geral;1.168.513.034,00;1.153.593.439,78;1.149.756.790,13;1.138.376.593,45
*******Elemento Economico: Auxilio-Alimentacao;101.251.951,00;99.251.951,00;98.220.669,29;98.220.669,29
********Categoria da Despesa: Despesas Correntes;101.251.951,00;99.251.951,00;98.220.669,29;98.220.669,29
*********Modalidade da Despesa: Aplicacoes Diretas;101.251.951,00;99.251.951,00;98.220.669,29;98.220.669,29
**********Fonte: Tesouro Municipal;101.251.951,00;99.251.951,00;98.220.669,29;98.220.669,29
*******Elemento Economico: Auxilio-Transporte;15.748.049,00;20.388.049,00;19.975.035,36;19.975.035,36
********Categoria da Despesa: Despesas Correntes;15.748.049,00;20.388.049,00;19.975.035,36;19.975.035,36
*********Modalidade da Despesa: Aplicacoes Diretas;15.748.049,00;20.388.049,00;19.975.035,36;19.975.035,36
**********Fonte: Tesouro Municipal;15.748.049,00;20.388.049,00;19.975.035,36;19.975.035,36
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;628.057,09;624.922,84;622.043,59
********Categoria da Despesa: Despesas Correntes;0,00;628.057,09;624.922,84;622.043,59
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;628.057,09;624.922,84;622.043,59
**********Fonte: Tesouro Municipal;0,00;628.057,09;624.922,84;622.043,59
*******Elemento Economico: Diarias - Civil;200.000,00;369.765,86;364.765,86;364.765,86
********Categoria da Despesa: Despesas Correntes;200.000,00;369.765,86;364.765,86;364.765,86
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;369.765,86;364.765,86;364.765,86
**********Fonte: Tesouro Municipal;200.000,00;369.765,86;364.765,86;364.765,86
*******Elemento Economico: Equipamentos e Material Permanente;340.000,00;332.860,00;142.493,84;62.568,29
********Categoria da Despesa: Despesas de Capital;340.000,00;332.860,00;142.493,84;62.568,29
*********Modalidade da Despesa: Aplicacoes Diretas;340.000,00;332.860,00;142.493,84;62.568,29
**********Fonte: Tesouro Municipal;340.000,00;332.860,00;142.493,84;62.568,29
*******Elemento Economico: Locacao de Mao-de-Obra;2.900.000,00;3.072.000,00;3.071.573,56;2.859.956,95
********Categoria da Despesa: Despesas Correntes;2.900.000,00;3.072.000,00;3.071.573,56;2.859.956,95
*********Modalidade da Despesa: Aplicacoes Diretas;2.900.000,00;3.072.000,00;3.071.573,56;2.859.956,95
**********Fonte: Tesouro Municipal;2.900.000,00;3.072.000,00;3.071.573,56;2.859.956,95
*******Elemento Economico: Material de Consumo;300.000,00;300.000,00;183.763,70;127.418,30
********Categoria da Despesa: Despesas Correntes;300.000,00;300.000,00;183.763,70;127.418,30
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;300.000,00;183.763,70;127.418,30
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;183.763,70;127.418,30
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;5.000,00;9.400,00;9.400,00;9.400,00
********Categoria da Despesa: Despesas Correntes;5.000,00;9.400,00;9.400,00;9.400,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;9.400,00;9.400,00;9.400,00
**********Fonte: Tesouro Municipal;5.000,00;9.400,00;9.400,00;9.400,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;51.000,00;51.000,00;48.324,33;48.324,33
********Categoria da Despesa: Despesas Correntes;51.000,00;51.000,00;48.324,33;48.324,33
*********Modalidade da Despesa: Aplicacoes Diretas;51.000,00;51.000,00;48.324,33;48.324,33
**********Fonte: Tesouro Municipal;51.000,00;51.000,00;48.324,33;48.324,33
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;6.900.000,00;13.276.822,83;12.805.856,57;9.870.104,72
********Categoria da Despesa: Despesas Correntes;6.900.000,00;13.276.822,83;12.805.856,57;9.870.104,72
*********Modalidade da Despesa: Aplicacoes Diretas;6.900.000,00;13.276.822,83;12.805.856,57;9.870.104,72
**********Fonte: Tesouro Municipal;6.900.000,00;13.276.822,83;12.805.856,57;9.870.104,72
*******Elemento Economico: Passagens e Despesas com Locomocao;206.000,00;306.000,00;272.699,30;179.021,28
********Categoria da Despesa: Despesas Correntes;206.000,00;306.000,00;272.699,30;179.021,28
*********Modalidade da Despesa: Aplicacoes Diretas;206.000,00;306.000,00;272.699,30;179.021,28
**********Fonte: Tesouro Municipal;206.000,00;306.000,00;272.699,30;179.021,28
*******Elemento Economico: Servicos de Consultoria;0,00;15.000.000,00;15.000.000,00;7.000.000,00
********Categoria da Despesa: Despesas de Capital;0,00;15.000.000,00;15.000.000,00;7.000.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;15.000.000,00;15.000.000,00;7.000.000,00
**********Fonte: Tesouro Municipal;0,00;15.000.000,00;15.000.000,00;7.000.000,00
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;1.040.611.034,00;1.000.607.534,00;999.037.285,48;999.037.285,48
********Categoria da Despesa: Despesas Correntes;1.040.611.034,00;1.000.607.534,00;999.037.285,48;999.037.285,48
*********Modalidade da Despesa: Aplicacoes Diretas;1.040.611.034,00;1.000.607.534,00;999.037.285,48;999.037.285,48
**********Fonte: Tesouro Municipal;1.040.611.034,00;1.000.607.534,00;999.037.285,48;999.037.285,48
******Projeto/Atividade: Operacao e Manutencao do Departamento Tecnico de Transportes;3.011.000,00;2.861.000,00;1.776.051,81;1.450.380,67
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;15.271,62;15.271,62;15.271,62
********Categoria da Despesa: Despesas Correntes;0,00;15.271,62;15.271,62;15.271,62
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;15.271,62;15.271,62;15.271,62
**********Fonte: Tesouro Municipal;0,00;15.271,62;15.271,62;15.271,62
*******Elemento Economico: Equipamentos e Material Permanente;150.000,00;20.000,00;10.687,44;6.200,00
********Categoria da Despesa: Despesas de Capital;150.000,00;20.000,00;10.687,44;6.200,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;20.000,00;10.687,44;6.200,00
**********Fonte: Tesouro Municipal;150.000,00;20.000,00;10.687,44;6.200,00
*******Elemento Economico: Locacao de Mao-de-Obra;800.000,00;650.000,00;642.061,08;588.555,99
********Categoria da Despesa: Despesas Correntes;800.000,00;650.000,00;642.061,08;588.555,99
*********Modalidade da Despesa: Aplicacoes Diretas;800.000,00;650.000,00;642.061,08;588.555,99
**********Fonte: Tesouro Municipal;800.000,00;650.000,00;642.061,08;588.555,99
*******Elemento Economico: Material de Consumo;1.000.000,00;584.728,38;545.451,85;496.915,85
********Categoria da Despesa: Despesas Correntes;1.000.000,00;584.728,38;545.451,85;496.915,85
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;584.728,38;545.451,85;496.915,85
**********Fonte: Tesouro Municipal;1.000.000,00;584.728,38;545.451,85;496.915,85
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.061.000,00;1.591.000,00;562.579,82;343.437,21
********Categoria da Despesa: Despesas Correntes;1.061.000,00;1.591.000,00;562.579,82;343.437,21
*********Modalidade da Despesa: Aplicacoes Diretas;1.061.000,00;1.591.000,00;562.579,82;343.437,21
**********Fonte: Tesouro Municipal;1.061.000,00;1.591.000,00;562.579,82;343.437,21
****Sub-Funcao: Assistencia Hospitalar e Ambulatorial;1.461.910.965,00;1.330.660.794,50;1.286.270.190,41;1.208.916.481,47
*****Programa: Acesso a saude e qualidade no atendimento - Assistencia farmaceutica;128.446.195,00;131.389.856,82;120.892.251,34;104.418.994,55
******Projeto/Atividade: Implementacao e Manutencao da Assistencia Farmaceutica e Remedio em Casa;128.446.195,00;131.389.856,82;120.892.251,34;104.418.994,55
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;2.875.047,27;2.875.047,27;2.875.047,27
********Categoria da Despesa: Despesas Correntes;0,00;2.875.047,27;2.875.047,27;2.875.047,27
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;2.875.047,27;2.875.047,27;2.875.047,27
**********Fonte: Tesouro Municipal;0,00;2.875.047,27;2.875.047,27;2.875.047,27
*******Elemento Economico: Material de Consumo;115.946.195,00;110.668.555,65;100.171.458,01;85.990.867,62
********Categoria da Despesa: Despesas Correntes;115.946.195,00;110.668.555,65;100.171.458,01;85.990.867,62
*********Modalidade da Despesa: Aplicacoes Diretas;115.946.195,00;110.668.555,65;100.171.458,01;85.990.867,62
**********Fonte: Tesouro Municipal;63.014.995,00;27.737.355,65;26.099.801,59;24.353.587,56
**********Fonte: Transferencias Estaduais;8.247.000,00;3.247.000,00;2.012.630,34;1.858.600,10
**********Fonte: Transferencias Federais;44.684.200,00;79.684.200,00;72.059.026,08;59.778.679,96
*******Elemento Economico: Material de Distribuicao Gratuita;0,00;862.462,22;862.462,22;862.304,54
********Categoria da Despesa: Despesas Correntes;0,00;862.462,22;862.462,22;862.304,54
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;862.462,22;862.462,22;862.304,54
