Selecao;Orcado;Atualizado;Empenhado;Liquidado
*******Elemento Economico: Servicos de Consultoria;25.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
******Projeto/Atividade: Manutencao do Sistema Intraurbano de Monitoramento em Direitos Humanos - SIM / DH;120.000,00;256.312,08;183.312,08;161.252,00
*******Elemento Economico: Material de Distribuicao Gratuita;15.000,00;15.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;15.000,00;15.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;15.000,00;15.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;15.000,00;15.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;40.000,00;183.312,08;183.312,08;161.252,00
********Categoria da Despesa: Despesas Correntes;40.000,00;183.312,08;183.312,08;161.252,00
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;183.312,08;183.312,08;161.252,00
**********Fonte: Tesouro Municipal;40.000,00;183.312,08;183.312,08;161.252,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;15.000,00;8.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;15.000,00;8.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;15.000,00;8.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;15.000,00;8.000,00;0,00;0,00
*******Elemento Economico: Servicos de Consultoria;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: Realizacao de Eventos Educativos sobre Direitos do Cidadao;80.000,00;0,00;0,00;0,00
*******Elemento Economico: Material de Distribuicao Gratuita;40.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;40.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;20.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;20.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;20.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;20.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;20.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;20.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;0,00;0,00;0,00
***Funcao: Urbanismo;25.000.000,00;7.340.800,00;0,00;0,00
****Sub-Funcao: Administracao Geral;25.000.000,00;7.340.800,00;0,00;0,00
*****Programa: Aprimoramento da infraestrutura urbana;25.000.000,00;7.340.800,00;0,00;0,00
******Projeto/Atividade: E1839 - Acoes Estrategicas - Desenvolvimento Urbano;2.000.000,00;2.000.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.000.000,00;2.000.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.000.000,00;2.000.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;2.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.000.000,00;2.000.000,00;0,00;0,00
******Projeto/Atividade: E3825 - Acoes Estrategicas - Desenvolvimento Urbano;2.000.000,00;1.300.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.000.000,00;1.300.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.000.000,00;1.300.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;1.300.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.000.000,00;1.300.000,00;0,00;0,00
******Projeto/Atividade: E3827 - Acoes Estrategicas - Desenvolvimento Urbano;2.000.000,00;2.000.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.000.000,00;2.000.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.000.000,00;2.000.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;2.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.000.000,00;2.000.000,00;0,00;0,00
******Projeto/Atividade: E3829 - Acoes Estrategicas - Desenvolvimento Urbano;2.000.000,00;1.570.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.000.000,00;1.570.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.000.000,00;1.570.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;1.570.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.000.000,00;1.570.000,00;0,00;0,00
******Projeto/Atividade: E3834 - Acoes Estrategicas - Desenvolvimento Urbano;2.000.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.000.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.000.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.000.000,00;0,00;0,00;0,00
******Projeto/Atividade: E4668 - Acoes Estrategicas - Desenvolvimento Urbano;15.000.000,00;470.800,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;15.000.000,00;470.800,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;15.000.000,00;470.800,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;15.000.000,00;470.800,00;0,00;0,00
**********Fonte: Tesouro Municipal;15.000.000,00;470.800,00;0,00;0,00
**Unidade: Secretaria Executiva de Comunicacao;167.160.597,00;205.762.418,19;163.842.237,20;151.272.532,32
***Funcao: Comunicacoes;167.160.597,00;205.762.418,19;163.842.237,20;151.272.532,32
****Sub-Funcao: Administracao Geral;10.711.597,00;16.590.611,04;12.209.947,31;9.411.789,82
*****Programa: Suporte administrativo;10.711.597,00;16.590.611,04;12.209.947,31;9.411.789,82
******Projeto/Atividade: Administracao da Secretaria  Executiva de  Comunicacao;10.711.597,00;16.590.611,04;12.209.947,31;9.411.789,82
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;402.440,40;402.440,40;402.440,40
********Categoria da Despesa: Despesas Correntes;0,00;402.440,40;402.440,40;402.440,40
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;402.440,40;402.440,40;402.440,40
**********Fonte: Tesouro Municipal;0,00;402.440,40;402.440,40;402.440,40
*******Elemento Economico: Diarias - Civil;90.950,00;90.950,00;33.264,55;33.264,55
********Categoria da Despesa: Despesas Correntes;90.950,00;90.950,00;33.264,55;33.264,55
*********Modalidade da Despesa: Aplicacoes Diretas;90.950,00;90.950,00;33.264,55;33.264,55
**********Fonte: Tesouro Municipal;90.950,00;90.950,00;33.264,55;33.264,55
*******Elemento Economico: Equipamentos e Material Permanente;548.000,00;548.000,00;24.666,00;24.666,00
********Categoria da Despesa: Despesas de Capital;548.000,00;548.000,00;24.666,00;24.666,00
*********Modalidade da Despesa: Aplicacoes Diretas;548.000,00;548.000,00;24.666,00;24.666,00
**********Fonte: Tesouro Municipal;548.000,00;548.000,00;24.666,00;24.666,00
*******Elemento Economico: Material de Consumo;486.338,00;486.338,00;27.042,14;15.924,54
********Categoria da Despesa: Despesas Correntes;486.338,00;486.338,00;27.042,14;15.924,54
*********Modalidade da Despesa: Aplicacoes Diretas;486.338,00;486.338,00;27.042,14;15.924,54
**********Fonte: Tesouro Municipal;486.338,00;486.338,00;27.042,14;15.924,54
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;9.386.309,00;14.862.882,64;11.572.534,22;8.905.965,69
********Categoria da Despesa: Despesas Correntes;9.386.309,00;14.862.882,64;11.572.534,22;8.905.965,69
*********Modalidade da Despesa: Aplicacoes Diretas;9.386.309,00;14.862.882,64;11.572.534,22;8.905.965,69
**********Fonte: Tesouro Municipal;9.386.309,00;14.862.882,64;11.572.534,22;8.905.965,69
*******Elemento Economico: Passagens e Despesas com Locomocao;200.000,00;200.000,00;150.000,00;29.528,64
********Categoria da Despesa: Despesas Correntes;200.000,00;200.000,00;150.000,00;29.528,64
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;150.000,00;29.528,64
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;150.000,00;29.528,64
****Sub-Funcao: Comunicacao Social;114.399.000,00;114.399.000,00;93.974.756,71;93.612.080,96
*****Programa: Divulgacao Oficial;114.399.000,00;114.399.000,00;93.974.756,71;93.612.080,96
******Projeto/Atividade: Publicacao de Editais e Outras Publicacoes Legais;1.600.000,00;1.600.000,00;1.184.000,00;1.080.213,92
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;1.600.000,00;1.600.000,00;1.184.000,00;1.080.213,92
********Categoria da Despesa: Despesas Correntes;1.600.000,00;1.600.000,00;1.184.000,00;1.080.213,92
*********Modalidade da Despesa: Aplicacoes Diretas;1.600.000,00;1.600.000,00;1.184.000,00;1.080.213,92
**********Fonte: Tesouro Municipal;1.600.000,00;1.600.000,00;1.184.000,00;1.080.213,92
******Projeto/Atividade: Publicacoes de Interesse do Municipio;112.799.000,00;112.799.000,00;92.790.756,71;92.531.867,04
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;112.799.000,00;112.799.000,00;92.790.756,71;92.531.867,04
********Categoria da Despesa: Despesas Correntes;112.799.000,00;112.799.000,00;92.790.756,71;92.531.867,04
*********Modalidade da Despesa: Aplicacoes Diretas;112.799.000,00;112.799.000,00;92.790.756,71;92.531.867,04
**********Fonte: Tesouro Municipal;112.799.000,00;112.799.000,00;92.790.756,71;92.531.867,04
****Sub-Funcao: Tecnologia da Informacao;42.050.000,00;74.772.807,15;57.657.533,18;48.248.661,54
*****Programa: Agilidade nos processos internos;42.000.000,00;74.722.807,15;57.657.533,18;48.248.661,54
******Projeto/Atividade: Central de Atendimento Telefonico da Cidade de Sao Paulo;40.000.000,00;72.722.807,15;56.875.307,15;47.501.187,67
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;722.807,15;722.807,15;722.807,15
********Categoria da Despesa: Despesas Correntes;0,00;722.807,15;722.807,15;722.807,15
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;722.807,15;722.807,15;722.807,15
**********Fonte: Tesouro Municipal;0,00;722.807,15;722.807,15;722.807,15
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;40.000.000,00;72.000.000,00;56.152.500,00;46.778.380,52
********Categoria da Despesa: Despesas Correntes;40.000.000,00;72.000.000,00;56.152.500,00;46.778.380,52
*********Modalidade da Despesa: Aplicacoes Diretas;40.000.000,00;72.000.000,00;56.152.500,00;46.778.380,52
**********Fonte: Tesouro Municipal;40.000.000,00;72.000.000,00;56.152.500,00;46.778.380,52
******Projeto/Atividade: Operacao e Manutencao do Portal da PMSP;2.000.000,00;2.000.000,00;782.226,03;747.473,87
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;4.837,43;4.837,43;4.837,43
********Categoria da Despesa: Despesas Correntes;0,00;4.837,43;4.837,43;4.837,43
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;4.837,43;4.837,43;4.837,43
**********Fonte: Tesouro Municipal;0,00;4.837,43;4.837,43;4.837,43
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.000.000,00;1.995.162,57;777.388,60;742.636,44
********Categoria da Despesa: Despesas Correntes;2.000.000,00;1.995.162,57;777.388,60;742.636,44
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;1.995.162,57;777.388,60;742.636,44
**********Fonte: Tesouro Municipal;2.000.000,00;1.995.162,57;777.388,60;742.636,44
*****Programa: Sistema de informacao e processamento de dados;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: Implantacao e Operacao de Sistemas de Informacao e Comunicacao;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
*Orgao: Secretaria Municipal da Pessoa com Deficiencia e Mobilidade Reduzida;22.405.154,00;20.871.978,12;7.916.863,89;6.962.860,00
**Unidade: GABINETE DO SECRETARIO;22.405.154,00;20.871.978,12;7.916.863,89;6.962.860,00
***Funcao: Direitos da Cidadania;22.405.154,00;20.871.978,12;7.916.863,89;6.962.860,00
****Sub-Funcao: Administracao Geral;8.429.978,00;8.429.978,00;3.885.727,61;3.502.165,15
*****Programa: Suporte administrativo;8.429.978,00;8.429.978,00;3.885.727,61;3.502.165,15
******Projeto/Atividade: Adm. da Secretaria Municipal da Pessoa c/Deficiencia e Mobilidade Reduzida;8.429.978,00;8.429.978,00;3.885.727,61;3.502.165,15
*******Elemento Economico: Auxilio-Alimentacao;437.318,00;437.318,00;131.744,37;131.744,37
********Categoria da Despesa: Despesas Correntes;437.318,00;437.318,00;131.744,37;131.744,37
*********Modalidade da Despesa: Aplicacoes Diretas;437.318,00;437.318,00;131.744,37;131.744,37
**********Fonte: Tesouro Municipal;437.318,00;437.318,00;131.744,37;131.744,37
*******Elemento Economico: Auxilio-Transporte;161.784,00;161.784,00;30.407,02;30.407,02
********Categoria da Despesa: Despesas Correntes;161.784,00;161.784,00;30.407,02;30.407,02
*********Modalidade da Despesa: Aplicacoes Diretas;161.784,00;161.784,00;30.407,02;30.407,02
**********Fonte: Tesouro Municipal;161.784,00;161.784,00;30.407,02;30.407,02
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;788,78;788,78;788,78
********Categoria da Despesa: Despesas Correntes;0,00;788,78;788,78;788,78
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;788,78;788,78;788,78
**********Fonte: Tesouro Municipal;0,00;788,78;788,78;788,78
*******Elemento Economico: Diarias - Civil;54.500,00;54.500,00;4.530,70;4.530,70
********Categoria da Despesa: Despesas Correntes;54.500,00;54.500,00;4.530,70;4.530,70
*********Modalidade da Despesa: Aplicacoes Diretas;54.500,00;54.500,00;4.530,70;4.530,70
**********Fonte: Tesouro Municipal;54.500,00;54.500,00;4.530,70;4.530,70
*******Elemento Economico: Equipamentos e Material Permanente;280.620,00;280.620,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;280.620,00;280.620,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;280.620,00;280.620,00;0,00;0,00
**********Fonte: Tesouro Municipal;280.620,00;280.620,00;0,00;0,00
*******Elemento Economico: Material de Consumo;321.000,00;320.211,22;10.123,92;10.123,92
********Categoria da Despesa: Despesas Correntes;321.000,00;320.211,22;10.123,92;10.123,92
*********Modalidade da Despesa: Aplicacoes Diretas;321.000,00;320.211,22;10.123,92;10.123,92
**********Fonte: Tesouro Municipal;321.000,00;320.211,22;10.123,92;10.123,92
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;3.000,00;3.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.000,00;3.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.000,00;3.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.000,00;3.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.692.049,00;2.692.049,00;1.573.045,92;1.205.483,46
********Categoria da Despesa: Despesas Correntes;2.692.049,00;2.692.049,00;1.573.045,92;1.205.483,46
*********Modalidade da Despesa: Aplicacoes Diretas;2.692.049,00;2.692.049,00;1.573.045,92;1.205.483,46
**********Fonte: Tesouro Municipal;2.692.049,00;2.692.049,00;1.573.045,92;1.205.483,46
*******Elemento Economico: Passagens e Despesas com Locomocao;30.000,00;30.000,00;17.358,78;1.358,78
********Categoria da Despesa: Despesas Correntes;30.000,00;30.000,00;17.358,78;1.358,78
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;30.000,00;17.358,78;1.358,78
**********Fonte: Tesouro Municipal;30.000,00;30.000,00;17.358,78;1.358,78
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;4.449.707,00;4.449.707,00;2.117.728,12;2.117.728,12
********Categoria da Despesa: Despesas Correntes;4.449.707,00;4.449.707,00;2.117.728,12;2.117.728,12
*********Modalidade da Despesa: Aplicacoes Diretas;4.449.707,00;4.449.707,00;2.117.728,12;2.117.728,12
**********Fonte: Tesouro Municipal;4.449.707,00;4.449.707,00;2.117.728,12;2.117.728,12
****Sub-Funcao: Assistencia ao Portador de Deficiencia;8.905.791,00;7.372.615,12;1.034.574,58;704.240,62
*****Programa: Ampliacao das politicas de inclusao para cidadaos com deficiencia e mobilidade reduzida;8.905.791,00;7.372.615,12;1.034.574,58;704.240,62
******Projeto/Atividade: Acoes de Acessibilidade;2.382.560,00;2.382.560,00;840.237,76;541.004,80
*******Elemento Economico: Equipamentos e Material Permanente;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.380.560,00;2.380.560,00;840.237,76;541.004,80
********Categoria da Despesa: Despesas de Capital;2.380.560,00;2.380.560,00;840.237,76;541.004,80
*********Modalidade da Despesa: Aplicacoes Diretas;2.380.560,00;2.380.560,00;840.237,76;541.004,80
**********Fonte: Tesouro Municipal;2.380.560,00;2.380.560,00;840.237,76;541.004,80
******Projeto/Atividade: Administracao do Conselho Municipal da Pessoa Deficiente - CMPD;423.015,00;423.015,00;194.336,82;163.235,82
