Seleção;Orçado;Atualizado;Empenhado;Liquidado
****Sub-Função: Assistência Hospitalar e Ambulatorial;2.270.000,00;2.270.000,00;1.548.444,49;1.258.973,69
*****Programa: Assistência Farmacêutica;120.000,00;120.000,00;11.134,33;11.134,33
******Projeto/Atividade: Operação da Assistência Farmacêutica;120.000,00;120.000,00;11.134,33;11.134,33
*******Elemento Econômico: Material de Consumo;120.000,00;120.000,00;11.134,33;11.134,33
********Categoria da Despesa: Despesas Correntes;120.000,00;120.000,00;11.134,33;11.134,33
*********Modalidade da Despesa: Aplicações Diretas;120.000,00;120.000,00;11.134,33;11.134,33
**********Fonte: Tesouro Municipal;120.000,00;120.000,00;11.134,33;11.134,33
*****Programa: Integralidade da Atenção;2.150.000,00;2.150.000,00;1.537.310,16;1.247.839,36
******Projeto/Atividade: Administração do Material Hospitalar, Ambulatorial e Odontológico;2.150.000,00;2.150.000,00;1.537.310,16;1.247.839,36
*******Elemento Econômico: Material de Consumo;2.150.000,00;2.150.000,00;1.537.310,16;1.247.839,36
********Categoria da Despesa: Despesas Correntes;2.150.000,00;2.150.000,00;1.537.310,16;1.247.839,36
*********Modalidade da Despesa: Aplicações Diretas;2.150.000,00;2.150.000,00;1.537.310,16;1.247.839,36
**********Fonte: Tesouro Municipal;2.150.000,00;2.150.000,00;1.537.310,16;1.247.839,36
****Sub-Função: Atenção Básica;26.160.000,00;26.725.361,00;24.555.011,96;21.972.588,58
*****Programa: Integralidade da Atenção;26.160.000,00;26.725.361,00;24.555.011,96;21.972.588,58
******Projeto/Atividade: Operação e Manutenção de Unidades de Saúde;26.160.000,00;26.725.361,00;24.555.011,96;21.972.588,58
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;45.000,00;39.563,34;39.563,34
********Categoria da Despesa: Despesas Correntes;0,00;45.000,00;39.563,34;39.563,34
*********Modalidade da Despesa: Aplicações Diretas;0,00;45.000,00;39.563,34;39.563,34
**********Fonte: Tesouro Municipal;0,00;45.000,00;39.563,34;39.563,34
*******Elemento Econômico: Equipamentos e Material Permanente;700.000,00;1.220.361,00;195.957,65;176.732,65
********Categoria da Despesa: Despesas de Capital;700.000,00;1.220.361,00;195.957,65;176.732,65
*********Modalidade da Despesa: Aplicações Diretas;700.000,00;1.220.361,00;195.957,65;176.732,65
**********Fonte: Tesouro Municipal;700.000,00;1.220.361,00;195.957,65;176.732,65
*******Elemento Econômico: Locação de Mão-de-Obra;8.000.000,00;7.150.000,00;6.840.315,35;6.109.194,35
********Categoria da Despesa: Despesas Correntes;8.000.000,00;7.150.000,00;6.840.315,35;6.109.194,35
*********Modalidade da Despesa: Aplicações Diretas;8.000.000,00;7.150.000,00;6.840.315,35;6.109.194,35
**********Fonte: Tesouro Municipal;8.000.000,00;7.150.000,00;6.840.315,35;6.109.194,35
*******Elemento Econômico: Material de Consumo;500.000,00;500.000,00;498.802,19;348.027,33
********Categoria da Despesa: Despesas Correntes;500.000,00;500.000,00;498.802,19;348.027,33
*********Modalidade da Despesa: Aplicações Diretas;500.000,00;500.000,00;498.802,19;348.027,33
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;498.802,19;348.027,33
*******Elemento Econômico: Obrigações Tributárias e Contributivas;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
*******Elemento Econômico: Outros Auxílios Financeiros a Pessoas Físicas;130.000,00;130.000,00;54.113,81;54.113,81
********Categoria da Despesa: Despesas Correntes;130.000,00;130.000,00;54.113,81;54.113,81
*********Modalidade da Despesa: Aplicações Diretas;130.000,00;130.000,00;54.113,81;54.113,81
**********Fonte: Tesouro Municipal;130.000,00;130.000,00;54.113,81;54.113,81
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;1.500.000,00;1.500.000,00;1.229.953,84;1.124.364,70
********Categoria da Despesa: Despesas Correntes;1.500.000,00;1.500.000,00;1.229.953,84;1.124.364,70
*********Modalidade da Despesa: Aplicações Diretas;1.500.000,00;1.500.000,00;1.229.953,84;1.124.364,70
**********Fonte: Tesouro Municipal;1.500.000,00;1.500.000,00;1.229.953,84;1.124.364,70
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;15.290.000,00;16.140.000,00;15.680.895,78;14.105.182,40
********Categoria da Despesa: Despesas Correntes;15.290.000,00;16.140.000,00;15.680.895,78;14.105.182,40
*********Modalidade da Despesa: Aplicações Diretas;15.290.000,00;16.140.000,00;15.680.895,78;14.105.182,40
**********Fonte: Tesouro Municipal;15.290.000,00;16.140.000,00;15.680.895,78;14.105.182,40
*******Elemento Econômico: Passagens e Despesas com Locomoção;30.000,00;30.000,00;15.410,00;15.410,00
********Categoria da Despesa: Despesas Correntes;30.000,00;30.000,00;15.410,00;15.410,00
*********Modalidade da Despesa: Aplicações Diretas;30.000,00;30.000,00;15.410,00;15.410,00
**********Fonte: Tesouro Municipal;30.000,00;30.000,00;15.410,00;15.410,00
****Sub-Função: Direitos Individuais, Coletivos e Difusos;20.000,00;3.000,00;0,00;0,00
*****Programa: SUS com Qualidade;20.000,00;3.000,00;0,00;0,00
******Projeto/Atividade: Apoio à Consolidação da Participação Social no SUS - Municipal;20.000,00;3.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;10.000,00;1.500,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;1.500,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;1.500,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;1.500,00;0,00;0,00
*******Elemento Econômico: Passagens e Despesas com Locomoção;10.000,00;1.500,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;1.500,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;1.500,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;1.500,00;0,00;0,00
**Unidade: Coordenadoria Regional de Saúde Sul;51.509.639,00;51.509.639,00;44.374.722,38;37.979.952,74
***Função: Saúde;51.509.639,00;51.509.639,00;44.374.722,38;37.979.952,74
****Sub-Função: Administração Geral;38.129.086,00;38.129.086,00;35.602.920,78;30.952.049,80
*****Programa: Suporte Administrativo;38.129.086,00;38.129.086,00;35.602.920,78;30.952.049,80
******Projeto/Atividade: Coordenação e Administração Geral;38.129.086,00;38.129.086,00;35.602.920,78;30.952.049,80
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;409.937,70;409.637,37;409.637,37
********Categoria da Despesa: Despesas Correntes;0,00;409.937,70;409.637,37;409.637,37
*********Modalidade da Despesa: Aplicações Diretas;0,00;409.937,70;409.637,37;409.637,37
**********Fonte: Tesouro Municipal;0,00;409.937,70;409.637,37;409.637,37
*******Elemento Econômico: Diárias - Civil;10.000,00;9.148,80;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;9.148,80;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;9.148,80;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;9.148,80;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;60.000,00;60.000,00;18.969,54;18.969,54
********Categoria da Despesa: Despesas de Capital;60.000,00;60.000,00;18.969,54;18.969,54
*********Modalidade da Despesa: Aplicações Diretas;60.000,00;60.000,00;18.969,54;18.969,54
**********Fonte: Tesouro Municipal;60.000,00;60.000,00;18.969,54;18.969,54
*******Elemento Econômico: Locação de Mão-de-Obra;22.633.444,00;23.033.965,28;22.723.167,25;19.806.366,24
********Categoria da Despesa: Despesas Correntes;22.633.444,00;23.033.965,28;22.723.167,25;19.806.366,24
*********Modalidade da Despesa: Aplicações Diretas;22.633.444,00;23.033.965,28;22.723.167,25;19.806.366,24
**********Fonte: Tesouro Municipal;22.633.444,00;23.033.965,28;22.723.167,25;19.806.366,24
*******Elemento Econômico: Material de Consumo;800.000,00;800.000,00;633.487,40;619.215,78
********Categoria da Despesa: Despesas Correntes;800.000,00;800.000,00;633.487,40;619.215,78
*********Modalidade da Despesa: Aplicações Diretas;800.000,00;800.000,00;633.487,40;619.215,78
**********Fonte: Tesouro Municipal;800.000,00;800.000,00;633.487,40;619.215,78
*******Elemento Econômico: Obrigações Tributárias e Contributivas;40.000,00;40.000,00;13.710,16;11.843,76
********Categoria da Despesa: Despesas Correntes;40.000,00;40.000,00;13.710,16;11.843,76
*********Modalidade da Despesa: Aplicações Diretas;40.000,00;40.000,00;13.710,16;11.843,76
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;13.710,16;11.843,76
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;84.200,00;84.200,00;22.439,64;22.439,64
********Categoria da Despesa: Despesas Correntes;84.200,00;84.200,00;22.439,64;22.439,64
*********Modalidade da Despesa: Aplicações Diretas;84.200,00;84.200,00;22.439,64;22.439,64
**********Fonte: Tesouro Municipal;84.200,00;84.200,00;22.439,64;22.439,64
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;14.401.442,00;13.591.834,22;11.716.888,62;10.016.091,67
********Categoria da Despesa: Despesas Correntes;14.401.442,00;13.591.834,22;11.716.888,62;10.016.091,67
*********Modalidade da Despesa: Aplicações Diretas;14.401.442,00;13.591.834,22;11.716.888,62;10.016.091,67
**********Fonte: Tesouro Municipal;14.401.442,00;13.591.834,22;11.716.888,62;10.016.091,67
*******Elemento Econômico: Passagens e Despesas com Locomoção;100.000,00;100.000,00;64.620,80;47.485,80
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;64.620,80;47.485,80
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;64.620,80;47.485,80
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;64.620,80;47.485,80
****Sub-Função: Assistência Hospitalar e Ambulatorial;1.700.000,00;1.700.000,00;592.691,24;547.862,99
*****Programa: Assistência Farmacêutica;300.000,00;300.000,00;54.118,80;53.791,20
******Projeto/Atividade: Operação da Assistência Farmacêutica;300.000,00;300.000,00;54.118,80;53.791,20
*******Elemento Econômico: Material de Consumo;300.000,00;300.000,00;54.118,80;53.791,20
********Categoria da Despesa: Despesas Correntes;300.000,00;300.000,00;54.118,80;53.791,20
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;300.000,00;54.118,80;53.791,20
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;54.118,80;53.791,20
*****Programa: Integralidade da Atenção;1.400.000,00;1.400.000,00;538.572,44;494.071,79
******Projeto/Atividade: Administração do Material Hospitalar, Ambulatorial e Odontológico;1.400.000,00;1.400.000,00;538.572,44;494.071,79
*******Elemento Econômico: Material de Consumo;1.400.000,00;1.400.000,00;538.572,44;494.071,79
********Categoria da Despesa: Despesas Correntes;1.400.000,00;1.400.000,00;538.572,44;494.071,79
*********Modalidade da Despesa: Aplicações Diretas;1.400.000,00;1.400.000,00;538.572,44;494.071,79
**********Fonte: Tesouro Municipal;1.400.000,00;1.400.000,00;538.572,44;494.071,79
****Sub-Função: Atenção Básica;11.660.553,00;11.660.553,00;8.179.110,36;6.480.039,95
*****Programa: Integralidade da Atenção;11.660.553,00;11.660.553,00;8.179.110,36;6.480.039,95
******Projeto/Atividade: Operação e Manutenção de Unidades de Saúde;9.660.553,00;9.660.553,00;8.179.110,36;6.480.039,95
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;74.076,80;70.749,88;56.778,34
********Categoria da Despesa: Despesas Correntes;0,00;74.076,80;70.749,88;56.778,34
*********Modalidade da Despesa: Aplicações Diretas;0,00;74.076,80;70.749,88;56.778,34
**********Fonte: Tesouro Municipal;0,00;74.076,80;70.749,88;56.778,34
*******Elemento Econômico: Equipamentos e Material Permanente;700.000,00;700.000,00;633.146,33;598.512,63
********Categoria da Despesa: Despesas de Capital;700.000,00;700.000,00;633.146,33;598.512,63
*********Modalidade da Despesa: Aplicações Diretas;700.000,00;700.000,00;633.146,33;598.512,63
**********Fonte: Tesouro Municipal;700.000,00;700.000,00;633.146,33;598.512,63
*******Elemento Econômico: Material de Consumo;2.300.000,00;2.300.000,00;1.423.014,42;653.488,26
********Categoria da Despesa: Despesas Correntes;2.300.000,00;2.300.000,00;1.423.014,42;653.488,26
*********Modalidade da Despesa: Aplicações Diretas;2.300.000,00;2.300.000,00;1.423.014,42;653.488,26
**********Fonte: Tesouro Municipal;2.300.000,00;2.300.000,00;1.423.014,42;653.488,26
*******Elemento Econômico: Outros Auxílios Financeiros a Pessoas Físicas;500.000,00;459.287,67;405.675,76;352.775,76
********Categoria da Despesa: Despesas Correntes;500.000,00;459.287,67;405.675,76;352.775,76
*********Modalidade da Despesa: Aplicações Diretas;500.000,00;459.287,67;405.675,76;352.775,76
**********Fonte: Tesouro Municipal;500.000,00;459.287,67;405.675,76;352.775,76
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;1.460.553,00;1.431.854,41;963.827,73;962.827,57
********Categoria da Despesa: Despesas Correntes;1.460.553,00;1.431.854,41;963.827,73;962.827,57
*********Modalidade da Despesa: Aplicações Diretas;1.460.553,00;1.431.854,41;963.827,73;962.827,57
**********Fonte: Tesouro Municipal;1.460.553,00;1.431.854,41;963.827,73;962.827,57
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;4.700.000,00;4.695.334,12;4.682.696,24;3.855.657,39
********Categoria da Despesa: Despesas Correntes;4.700.000,00;4.695.334,12;4.682.696,24;3.855.657,39
*********Modalidade da Despesa: Aplicações Diretas;4.700.000,00;4.695.334,12;4.682.696,24;3.855.657,39
**********Fonte: Tesouro Municipal;4.700.000,00;4.695.334,12;4.682.696,24;3.855.657,39
******Projeto/Atividade: Programas de Saúde na Santa Casa de Santo Amaro  SP-SA  E1914;2.000.000,00;2.000.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.000.000,00;2.000.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.000.000,00;2.000.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;2.000.000,00;2.000.000,00;0,00;0,00
**********Fonte: Receita Condicionada;2.000.000,00;2.000.000,00;0,00;0,00
****Sub-Função: Direitos Individuais, Coletivos e Difusos;20.000,00;20.000,00;0,00;0,00
*****Programa: SUS com Qualidade;20.000,00;20.000,00;0,00;0,00
******Projeto/Atividade: Apoio à Consolidação da Participação Social no SUS - Municipal;20.000,00;20.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
*******Elemento Econômico: Passagens e Despesas com Locomoção;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
**Unidade: Gabinete do Secretário;4.308.300.578,00;4.293.174.044,62;3.765.296.213,40;3.625.942.740,98
***Função: Saúde;4.308.300.578,00;4.293.174.044,62;3.765.296.213,40;3.625.942.740,98
****Sub-Função: Administração Geral;1.274.230.353,00;1.139.251.883,42;1.106.567.764,27;1.102.553.209,94
*****Programa: Suporte Administrativo;1.274.230.353,00;1.139.251.883,42;1.106.567.764,27;1.102.553.209,94
******Projeto/Atividade: Coordenação e Administração Geral;1.271.029.353,00;1.136.050.883,42;1.104.208.453,52;1.100.430.116,93
*******Elemento Econômico: Auxílio-Alimentação;91.878.391,00;90.878.391,00;89.745.654,34;89.745.654,34
********Categoria da Despesa: Despesas Correntes;91.878.391,00;90.878.391,00;89.745.654,34;89.745.654,34
*********Modalidade da Despesa: Aplicações Diretas;91.878.391,00;90.878.391,00;89.745.654,34;89.745.654,34
**********Fonte: Tesouro Municipal;91.878.391,00;90.878.391,00;89.745.654,34;89.745.654,34
*******Elemento Econômico: Auxílio-Transporte;14.872.575,00;15.872.575,00;15.445.378,70;15.445.378,70
********Categoria da Despesa: Despesas Correntes;14.872.575,00;15.872.575,00;15.445.378,70;15.445.378,70
*********Modalidade da Despesa: Aplicações Diretas;14.872.575,00;15.872.575,00;15.445.378,70;15.445.378,70
**********Fonte: Tesouro Municipal;14.872.575,00;15.872.575,00;15.445.378,70;15.445.378,70
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;236.146,15;235.540,15;235.540,15
********Categoria da Despesa: Despesas Correntes;0,00;236.146,15;235.540,15;235.540,15
*********Modalidade da Despesa: Aplicações Diretas;0,00;236.146,15;235.540,15;235.540,15
**********Fonte: Tesouro Municipal;0,00;236.146,15;235.540,15;235.540,15
*******Elemento Econômico: Diárias - Civil;250.000,00;249.307,68;170.344,23;170.344,23
********Categoria da Despesa: Despesas Correntes;250.000,00;249.307,68;170.344,23;170.344,23
*********Modalidade da Despesa: Aplicações Diretas;250.000,00;249.307,68;170.344,23;170.344,23
**********Fonte: Tesouro Municipal;250.000,00;249.307,68;170.344,23;170.344,23
*******Elemento Econômico: Equipamentos e Material Permanente;340.000,00;281.159,42;90.129,74;90.129,74
********Categoria da Despesa: Despesas de Capital;340.000,00;281.159,42;90.129,74;90.129,74
