Seleção;Orçado;Atualizado;Empenhado;Liquidado
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;6.574.123,00;6.014.123,00;6.013.505,75;4.375.409,60
********Categoria da Despesa: Despesas Correntes;6.574.123,00;6.014.123,00;6.013.505,75;4.375.409,60
*********Modalidade da Despesa: Aplicações Diretas;6.574.123,00;6.014.123,00;6.013.505,75;4.375.409,60
**********Fonte: Tesouro Municipal;6.574.123,00;6.014.123,00;6.013.505,75;4.375.409,60
****Sub-Função: Direitos Individuais, Coletivos e Difusos;21.000,00;21.000,00;0,00;0,00
*****Programa: Acesso à saúde e qualidade no atendimento - SUS com qualidade;21.000,00;21.000,00;0,00;0,00
******Projeto/Atividade: Apoio à Consolidação da Participação Social no SUS - Municipal;21.000,00;21.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;11.000,00;11.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;11.000,00;11.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;11.000,00;11.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;11.000,00;11.000,00;0,00;0,00
*******Elemento Econômico: Passagens e Despesas com Locomoção;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
**Unidade: Gabinete do Secretário;4.218.536.503,00;4.212.672.490,97;4.119.683.223,97;3.993.728.284,73
***Função: Saúde;4.218.535.503,00;4.212.671.490,97;4.119.683.223,97;3.993.728.284,73
****Sub-Função: Administração Geral;1.171.524.034,00;1.156.454.439,78;1.151.532.841,94;1.139.826.974,12
*****Programa: Suporte administrativo;1.171.524.034,00;1.156.454.439,78;1.151.532.841,94;1.139.826.974,12
******Projeto/Atividade: Coordenação e Administração Geral;1.168.513.034,00;1.153.593.439,78;1.149.756.790,13;1.138.376.593,45
*******Elemento Econômico: Auxílio-Alimentação;101.251.951,00;99.251.951,00;98.220.669,29;98.220.669,29
********Categoria da Despesa: Despesas Correntes;101.251.951,00;99.251.951,00;98.220.669,29;98.220.669,29
*********Modalidade da Despesa: Aplicações Diretas;101.251.951,00;99.251.951,00;98.220.669,29;98.220.669,29
**********Fonte: Tesouro Municipal;101.251.951,00;99.251.951,00;98.220.669,29;98.220.669,29
*******Elemento Econômico: Auxílio-Transporte;15.748.049,00;20.388.049,00;19.975.035,36;19.975.035,36
********Categoria da Despesa: Despesas Correntes;15.748.049,00;20.388.049,00;19.975.035,36;19.975.035,36
*********Modalidade da Despesa: Aplicações Diretas;15.748.049,00;20.388.049,00;19.975.035,36;19.975.035,36
**********Fonte: Tesouro Municipal;15.748.049,00;20.388.049,00;19.975.035,36;19.975.035,36
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;628.057,09;624.922,84;622.043,59
********Categoria da Despesa: Despesas Correntes;0,00;628.057,09;624.922,84;622.043,59
*********Modalidade da Despesa: Aplicações Diretas;0,00;628.057,09;624.922,84;622.043,59
**********Fonte: Tesouro Municipal;0,00;628.057,09;624.922,84;622.043,59
*******Elemento Econômico: Diárias - Civil;200.000,00;369.765,86;364.765,86;364.765,86
********Categoria da Despesa: Despesas Correntes;200.000,00;369.765,86;364.765,86;364.765,86
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;369.765,86;364.765,86;364.765,86
**********Fonte: Tesouro Municipal;200.000,00;369.765,86;364.765,86;364.765,86
*******Elemento Econômico: Equipamentos e Material Permanente;340.000,00;332.860,00;142.493,84;62.568,29
********Categoria da Despesa: Despesas de Capital;340.000,00;332.860,00;142.493,84;62.568,29
*********Modalidade da Despesa: Aplicações Diretas;340.000,00;332.860,00;142.493,84;62.568,29
**********Fonte: Tesouro Municipal;340.000,00;332.860,00;142.493,84;62.568,29
*******Elemento Econômico: Locação de Mão-de-Obra;2.900.000,00;3.072.000,00;3.071.573,56;2.859.956,95
********Categoria da Despesa: Despesas Correntes;2.900.000,00;3.072.000,00;3.071.573,56;2.859.956,95
*********Modalidade da Despesa: Aplicações Diretas;2.900.000,00;3.072.000,00;3.071.573,56;2.859.956,95
**********Fonte: Tesouro Municipal;2.900.000,00;3.072.000,00;3.071.573,56;2.859.956,95
*******Elemento Econômico: Material de Consumo;300.000,00;300.000,00;183.763,70;127.418,30
********Categoria da Despesa: Despesas Correntes;300.000,00;300.000,00;183.763,70;127.418,30
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;300.000,00;183.763,70;127.418,30
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;183.763,70;127.418,30
*******Elemento Econômico: Obrigações Tributárias e Contributivas;5.000,00;9.400,00;9.400,00;9.400,00
********Categoria da Despesa: Despesas Correntes;5.000,00;9.400,00;9.400,00;9.400,00
*********Modalidade da Despesa: Aplicações Diretas;5.000,00;9.400,00;9.400,00;9.400,00
**********Fonte: Tesouro Municipal;5.000,00;9.400,00;9.400,00;9.400,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;51.000,00;51.000,00;48.324,33;48.324,33
********Categoria da Despesa: Despesas Correntes;51.000,00;51.000,00;48.324,33;48.324,33
*********Modalidade da Despesa: Aplicações Diretas;51.000,00;51.000,00;48.324,33;48.324,33
**********Fonte: Tesouro Municipal;51.000,00;51.000,00;48.324,33;48.324,33
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;6.900.000,00;13.276.822,83;12.805.856,57;9.870.104,72
********Categoria da Despesa: Despesas Correntes;6.900.000,00;13.276.822,83;12.805.856,57;9.870.104,72
*********Modalidade da Despesa: Aplicações Diretas;6.900.000,00;13.276.822,83;12.805.856,57;9.870.104,72
**********Fonte: Tesouro Municipal;6.900.000,00;13.276.822,83;12.805.856,57;9.870.104,72
*******Elemento Econômico: Passagens e Despesas com Locomoção;206.000,00;306.000,00;272.699,30;179.021,28
********Categoria da Despesa: Despesas Correntes;206.000,00;306.000,00;272.699,30;179.021,28
*********Modalidade da Despesa: Aplicações Diretas;206.000,00;306.000,00;272.699,30;179.021,28
**********Fonte: Tesouro Municipal;206.000,00;306.000,00;272.699,30;179.021,28
*******Elemento Econômico: Serviços de Consultoria;0,00;15.000.000,00;15.000.000,00;7.000.000,00
********Categoria da Despesa: Despesas de Capital;0,00;15.000.000,00;15.000.000,00;7.000.000,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;15.000.000,00;15.000.000,00;7.000.000,00
**********Fonte: Tesouro Municipal;0,00;15.000.000,00;15.000.000,00;7.000.000,00
*******Elemento Econômico: Vencimentos e Vantagens Fixas - Pessoal Civil;1.040.611.034,00;1.000.607.534,00;999.037.285,48;999.037.285,48
********Categoria da Despesa: Despesas Correntes;1.040.611.034,00;1.000.607.534,00;999.037.285,48;999.037.285,48
*********Modalidade da Despesa: Aplicações Diretas;1.040.611.034,00;1.000.607.534,00;999.037.285,48;999.037.285,48
**********Fonte: Tesouro Municipal;1.040.611.034,00;1.000.607.534,00;999.037.285,48;999.037.285,48
******Projeto/Atividade: Operação e Manutenção do Departamento Técnico de Transportes;3.011.000,00;2.861.000,00;1.776.051,81;1.450.380,67
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;15.271,62;15.271,62;15.271,62
********Categoria da Despesa: Despesas Correntes;0,00;15.271,62;15.271,62;15.271,62
*********Modalidade da Despesa: Aplicações Diretas;0,00;15.271,62;15.271,62;15.271,62
**********Fonte: Tesouro Municipal;0,00;15.271,62;15.271,62;15.271,62
*******Elemento Econômico: Equipamentos e Material Permanente;150.000,00;20.000,00;10.687,44;6.200,00
********Categoria da Despesa: Despesas de Capital;150.000,00;20.000,00;10.687,44;6.200,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;20.000,00;10.687,44;6.200,00
**********Fonte: Tesouro Municipal;150.000,00;20.000,00;10.687,44;6.200,00
*******Elemento Econômico: Locação de Mão-de-Obra;800.000,00;650.000,00;642.061,08;588.555,99
********Categoria da Despesa: Despesas Correntes;800.000,00;650.000,00;642.061,08;588.555,99
*********Modalidade da Despesa: Aplicações Diretas;800.000,00;650.000,00;642.061,08;588.555,99
**********Fonte: Tesouro Municipal;800.000,00;650.000,00;642.061,08;588.555,99
*******Elemento Econômico: Material de Consumo;1.000.000,00;584.728,38;545.451,85;496.915,85
********Categoria da Despesa: Despesas Correntes;1.000.000,00;584.728,38;545.451,85;496.915,85
*********Modalidade da Despesa: Aplicações Diretas;1.000.000,00;584.728,38;545.451,85;496.915,85
**********Fonte: Tesouro Municipal;1.000.000,00;584.728,38;545.451,85;496.915,85
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.061.000,00;1.591.000,00;562.579,82;343.437,21
********Categoria da Despesa: Despesas Correntes;1.061.000,00;1.591.000,00;562.579,82;343.437,21
*********Modalidade da Despesa: Aplicações Diretas;1.061.000,00;1.591.000,00;562.579,82;343.437,21
**********Fonte: Tesouro Municipal;1.061.000,00;1.591.000,00;562.579,82;343.437,21
****Sub-Função: Assistência Hospitalar e Ambulatorial;1.461.910.965,00;1.330.660.794,50;1.286.270.190,41;1.208.916.481,47
*****Programa: Acesso à saúde e qualidade no atendimento - Assistência farmacêutica;128.446.195,00;131.389.856,82;120.892.251,34;104.418.994,55
******Projeto/Atividade: Implementação e Manutenção da Assistência Farmacêutica e Remédio em Casa;128.446.195,00;131.389.856,82;120.892.251,34;104.418.994,55
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;2.875.047,27;2.875.047,27;2.875.047,27
********Categoria da Despesa: Despesas Correntes;0,00;2.875.047,27;2.875.047,27;2.875.047,27
*********Modalidade da Despesa: Aplicações Diretas;0,00;2.875.047,27;2.875.047,27;2.875.047,27
**********Fonte: Tesouro Municipal;0,00;2.875.047,27;2.875.047,27;2.875.047,27
*******Elemento Econômico: Material de Consumo;115.946.195,00;110.668.555,65;100.171.458,01;85.990.867,62
********Categoria da Despesa: Despesas Correntes;115.946.195,00;110.668.555,65;100.171.458,01;85.990.867,62
*********Modalidade da Despesa: Aplicações Diretas;115.946.195,00;110.668.555,65;100.171.458,01;85.990.867,62
**********Fonte: Tesouro Municipal;63.014.995,00;27.737.355,65;26.099.801,59;24.353.587,56
**********Fonte: Transferências Estaduais;8.247.000,00;3.247.000,00;2.012.630,34;1.858.600,10
**********Fonte: Transferências Federais;44.684.200,00;79.684.200,00;72.059.026,08;59.778.679,96
*******Elemento Econômico: Material de Distribuição Gratuita;0,00;862.462,22;862.462,22;862.304,54
********Categoria da Despesa: Despesas Correntes;0,00;862.462,22;862.462,22;862.304,54
*********Modalidade da Despesa: Aplicações Diretas;0,00;862.462,22;862.462,22;862.304,54
**********Fonte: Tesouro Municipal;0,00;862.462,22;862.462,22;862.304,54
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;12.500.000,00;16.983.791,68;16.983.283,84;14.690.775,12
********Categoria da Despesa: Despesas Correntes;12.500.000,00;16.983.791,68;16.983.283,84;14.690.775,12
*********Modalidade da Despesa: Aplicações Diretas;12.500.000,00;16.983.791,68;16.983.283,84;14.690.775,12
**********Fonte: Tesouro Municipal;12.500.000,00;16.983.791,68;16.983.283,84;14.690.775,12
*****Programa: Acesso à saúde e qualidade no atendimento - Fortalecimento de assistên;76.477.000,00;33.177.946,52;30.353.054,05;14.914.342,30
******Projeto/Atividade: Ampliação e Reforma de Equipamentos de Saúde;22.436.692,00;26.164.194,20;24.381.489,05;13.752.927,91
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;604.010,61;603.416,29;599.830,85
********Categoria da Despesa: Despesas de Capital;0,00;604.010,61;603.416,29;599.830,85
*********Modalidade da Despesa: Aplicações Diretas;0,00;604.010,61;603.416,29;599.830,85
**********Fonte: Tesouro Municipal;0,00;604.010,61;603.416,29;599.830,85
*******Elemento Econômico: Obras e Instalações;8.687.692,00;11.559.164,25;10.146.923,28;10.146.923,28
********Categoria da Despesa: Despesas de Capital;8.687.692,00;11.559.164,25;10.146.923,28;10.146.923,28
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;8.687.692,00;11.559.164,25;10.146.923,28;10.146.923,28
**********Fonte: Tesouro Municipal;8.687.692,00;8.977.692,00;8.875.844,28;8.875.844,28
**********Fonte: Transferências Federais;0,00;2.581.472,25;1.271.079,00;1.271.079,00
*******Elemento Econômico: Obras e Instalações;3.000.000,00;4.248.548,13;4.167.131,97;1.347.507,76
********Categoria da Despesa: Despesas de Capital;3.000.000,00;4.248.548,13;4.167.131,97;1.347.507,76
*********Modalidade da Despesa: Aplicações Diretas;3.000.000,00;4.248.548,13;4.167.131,97;1.347.507,76
**********Fonte: Tesouro Municipal;3.000.000,00;3.048.600,05;2.967.183,89;1.347.507,76
**********Fonte: Transferências Federais;0,00;1.199.948,08;1.199.948,08;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;10.749.000,00;9.752.471,21;9.464.017,51;1.658.666,02
********Categoria da Despesa: Despesas de Capital;10.749.000,00;9.752.471,21;9.464.017,51;1.658.666,02
*********Modalidade da Despesa: Aplicações Diretas;10.749.000,00;9.752.471,21;9.464.017,51;1.658.666,02
**********Fonte: Tesouro Municipal;8.400.000,00;1.156.824,62;1.148.509,99;22.002,81
**********Fonte: Transferências Estaduais;2.042.000,00;594,37;0,00;0,00
**********Fonte: Transferências Federais;307.000,00;8.595.052,22;8.315.507,52;1.636.663,21
******Projeto/Atividade: Construção de Equipamentos de Saúde;7.232.308,00;6.022.308,00;5.962.308,00;1.161.414,39
*******Elemento Econômico: Obras e Instalações;6.727.308,00;5.927.308,00;5.912.308,00;1.161.414,39
********Categoria da Despesa: Despesas de Capital;6.727.308,00;5.927.308,00;5.912.308,00;1.161.414,39
*********Modalidade da Despesa: Aplicações Diretas;6.727.308,00;5.927.308,00;5.912.308,00;1.161.414,39
**********Fonte: Tesouro Municipal;5.912.308,00;5.912.308,00;5.912.308,00;1.161.414,39
**********Fonte: Transferências Federais;815.000,00;15.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;505.000,00;95.000,00;50.000,00;0,00
********Categoria da Despesa: Despesas de Capital;505.000,00;95.000,00;50.000,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;505.000,00;95.000,00;50.000,00;0,00
**********Fonte: Tesouro Municipal;0,00;50.000,00;50.000,00;0,00
**********Fonte: Transferências Federais;505.000,00;45.000,00;0,00;0,00
******Projeto/Atividade: Construção e Instalação do Hospital Municipal de Vila Brasilândia;15.000.000,00;133.444,32;9.257,00;0,00
*******Elemento Econômico: Obras e Instalações;13.500.000,00;133.444,32;9.257,00;0,00
********Categoria da Despesa: Despesas de Capital;13.500.000,00;133.444,32;9.257,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;13.500.000,00;133.444,32;9.257,00;0,00
**********Fonte: Tesouro Municipal;13.500.000,00;133.444,32;9.257,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.500.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.500.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.500.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.500.000,00;0,00;0,00;0,00
*******Elemento Econômico: Serviços de Consultoria;0,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;0,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;0,00;0,00;0,00
******Projeto/Atividade: Construção e Instalação do Hospital Municipal Parelheiros;15.000.000,00;0,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;13.500.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;13.500.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;13.500.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;13.500.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.500.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.500.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.500.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.500.000,00;0,00;0,00;0,00
*******Elemento Econômico: Serviços de Consultoria;0,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;0,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;0,00;0,00;0,00
******Projeto/Atividade: Construção e Instalação do Hospital Municipal Vila Matilde;15.000.000,00;0,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;13.500.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;13.500.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;13.500.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;13.500.000,00;0,00;0,00;0,00
