Seleção;Orçado;Atualizado;Empenhado;Liquidado
********Categoria da Despesa: Despesas de Capital;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
*******Elemento Econômico: Locação de Mão-de-Obra;3.500.000,00;3.500.000,00;3.500.000,00;0,00
********Categoria da Despesa: Despesas Correntes;3.500.000,00;3.500.000,00;3.500.000,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.500.000,00;3.500.000,00;3.500.000,00;0,00
**********Fonte: Tesouro Municipal;3.500.000,00;3.500.000,00;3.500.000,00;0,00
*******Elemento Econômico: Material de Consumo;100.000,00;100.000,00;22.528,60;532,00
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;22.528,60;532,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;22.528,60;532,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;22.528,60;532,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.630.858,00;2.630.858,00;2.575.354,59;11.193,30
********Categoria da Despesa: Despesas Correntes;2.630.858,00;2.630.858,00;2.575.354,59;11.193,30
*********Modalidade da Despesa: Aplicações Diretas;2.630.858,00;2.630.858,00;2.575.354,59;11.193,30
**********Fonte: Tesouro Municipal;2.630.858,00;2.630.858,00;2.575.354,59;11.193,30
*******Elemento Econômico: Passagens e Despesas com Locomoção;45.000,00;45.000,00;19.440,00;1.599,00
********Categoria da Despesa: Despesas Correntes;45.000,00;45.000,00;19.440,00;1.599,00
*********Modalidade da Despesa: Aplicações Diretas;45.000,00;45.000,00;19.440,00;1.599,00
**********Fonte: Tesouro Municipal;45.000,00;45.000,00;19.440,00;1.599,00
******Projeto/Atividade: Preservação de Esculturas e Obras Artísticas;500.000,00;500.000,00;462.667,78;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;500.000,00;500.000,00;462.667,78;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;500.000,00;462.667,78;0,00
*********Modalidade da Despesa: Aplicações Diretas;500.000,00;500.000,00;462.667,78;0,00
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;462.667,78;0,00
******Projeto/Atividade: Realização de Atividades do Pavilhão da Cultura Brasileira;1.414.240,00;1.414.240,00;19.349,53;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;46.200,00;46.200,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;46.200,00;46.200,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;46.200,00;46.200,00;0,00;0,00
**********Fonte: Tesouro Municipal;46.200,00;46.200,00;0,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;8.000,00;8.000,00;8.000,00;0,00
********Categoria da Despesa: Despesas Correntes;8.000,00;8.000,00;8.000,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;8.000,00;8.000,00;8.000,00;0,00
**********Fonte: Tesouro Municipal;8.000,00;8.000,00;8.000,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;40.000,00;40.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;40.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;40.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.220.040,00;1.220.040,00;11.349,53;0,00
********Categoria da Despesa: Despesas Correntes;1.220.040,00;1.220.040,00;11.349,53;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.220.040,00;1.220.040,00;11.349,53;0,00
**********Fonte: Tesouro Municipal;1.220.040,00;1.220.040,00;11.349,53;0,00
**Unidade: Gabinete do Secretário;220.070.410,00;232.508.233,21;80.920.193,27;20.362.985,14
***Função: Cultura;220.045.410,00;232.483.233,21;80.920.193,27;20.362.985,14
****Sub-Função: Administração Geral;111.218.983,00;111.218.983,00;25.690.496,72;16.173.328,76
*****Programa: Suporte administrativo;111.218.983,00;111.218.983,00;25.690.496,72;16.173.328,76
******Projeto/Atividade: Administração  da Secretaria Municipal de Cultura;111.218.983,00;111.218.983,00;25.690.496,72;16.173.328,76
*******Elemento Econômico: Auxílio-Alimentação;8.286.746,00;8.286.746,00;1.334.098,24;1.334.098,24
********Categoria da Despesa: Despesas Correntes;8.286.746,00;8.286.746,00;1.334.098,24;1.334.098,24
*********Modalidade da Despesa: Aplicações Diretas;8.286.746,00;8.286.746,00;1.334.098,24;1.334.098,24
**********Fonte: Tesouro Municipal;8.286.746,00;8.286.746,00;1.334.098,24;1.334.098,24
*******Elemento Econômico: Auxílio-Transporte;2.071.687,00;2.071.687,00;315.607,68;315.607,68
********Categoria da Despesa: Despesas Correntes;2.071.687,00;2.071.687,00;315.607,68;315.607,68
*********Modalidade da Despesa: Aplicações Diretas;2.071.687,00;2.071.687,00;315.607,68;315.607,68
**********Fonte: Tesouro Municipal;2.071.687,00;2.071.687,00;315.607,68;315.607,68
*******Elemento Econômico: Diárias - Civil;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
*******Elemento Econômico: Locação de Mão-de-Obra;1.129.200,00;1.129.200,00;1.129.200,00;0,00
********Categoria da Despesa: Despesas Correntes;1.129.200,00;1.129.200,00;1.129.200,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.129.200,00;1.129.200,00;1.129.200,00;0,00
**********Fonte: Tesouro Municipal;1.129.200,00;1.129.200,00;1.129.200,00;0,00
*******Elemento Econômico: Material de Consumo;687.000,00;687.000,00;13.075,78;760,20
********Categoria da Despesa: Despesas Correntes;687.000,00;687.000,00;13.075,78;760,20
*********Modalidade da Despesa: Aplicações Diretas;687.000,00;687.000,00;13.075,78;760,20
**********Fonte: Tesouro Municipal;687.000,00;687.000,00;13.075,78;760,20
*******Elemento Econômico: Obrigações Tributárias e Contributivas;7.000,00;7.000,00;4.000,00;235,22
********Categoria da Despesa: Despesas Correntes;7.000,00;7.000,00;4.000,00;235,22
*********Modalidade da Despesa: Aplicações Diretas;7.000,00;7.000,00;4.000,00;235,22
**********Fonte: Tesouro Municipal;7.000,00;7.000,00;4.000,00;235,22
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;20.000,00;20.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;9.000.000,00;9.000.000,00;9.000.000,00;670.382,40
********Categoria da Despesa: Despesas Correntes;9.000.000,00;9.000.000,00;9.000.000,00;670.382,40
*********Modalidade da Despesa: Aplicações Diretas;9.000.000,00;9.000.000,00;9.000.000,00;670.382,40
**********Fonte: Tesouro Municipal;9.000.000,00;9.000.000,00;9.000.000,00;670.382,40
*******Elemento Econômico: Passagens e Despesas com Locomoção;100.000,00;100.000,00;42.270,00;0,00
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;42.270,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;42.270,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;42.270,00;0,00
*******Elemento Econômico: Vencimentos e Vantagens Fixas - Pessoal Civil;89.617.350,00;89.617.350,00;13.852.245,02;13.852.245,02
********Categoria da Despesa: Despesas Correntes;89.617.350,00;89.617.350,00;13.852.245,02;13.852.245,02
*********Modalidade da Despesa: Aplicações Diretas;89.617.350,00;89.617.350,00;13.852.245,02;13.852.245,02
**********Fonte: Tesouro Municipal;89.617.350,00;89.617.350,00;13.852.245,02;13.852.245,02
****Sub-Função: Difusão Cultural;91.189.783,00;102.654.442,26;48.866.444,58;4.073.948,61
*****Programa: Afirmação da cidade como referência mundial em eventos e turismo;9.115.000,00;9.115.000,00;1.600.401,74;0,00
******Projeto/Atividade: Construção de Centros Culturais;1.465.000,00;1.465.000,00;1.465.000,00;0,00
*******Elemento Econômico: Obras e Instalações;1.465.000,00;1.465.000,00;1.465.000,00;0,00
********Categoria da Despesa: Despesas de Capital;1.465.000,00;1.465.000,00;1.465.000,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.465.000,00;1.465.000,00;1.465.000,00;0,00
**********Fonte: Outras Fontes;465.000,00;465.000,00;465.000,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;1.000.000,00;0,00
******Projeto/Atividade: E1117 - Projeto Cultural no Bairro - Shows e Eventos na Praça Jauarapa - XV de Novembro;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E1173 - Realização da Festa Popular de Nossa Senhora do Rosário da Penha de França e São Benedito dos Homens Pretos, conforme Lei 14.382/2007;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E1174 - Realização do Dia de Nossa Senhora Aparecida às Margens da Represa Billings. Lei 15.241/2010;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E1175 - Realização do Carnajulha comemorado na Semana dos Festejos do Carnaval. Lei 15.403/2011;50.000,00;50.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E2074 - V Auto da Paixão de Cristo na Vila Maria Promovido pelo Núcleo de Desenvolvimento Artístico e Cultural - NUDAC;25.000,00;25.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;25.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
******Projeto/Atividade: E2079 - I Auto da Paixão no Parque Paulistano, promovido pela Sociedade de Ensino Profissional e Assistência Social - SEPAS;25.000,00;25.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;25.000,00;25.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;25.000,00;25.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;25.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;25.000,00;25.000,00;0,00;0,00
******Projeto/Atividade: E4101 - Comemoração do Dia da Familia Mineira, conforme Lei nº 14.212 de 15/09/2006;500.000,00;500.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;500.000,00;500.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;500.000,00;500.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;500.000,00;500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;0,00;0,00
******Projeto/Atividade: E4922 - Realização do "1º Arraial do Samba" da Cidade de São Paulo;200.000,00;200.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: E4923 - Realização do 2º Festival do Samba "Educação é Tudo";100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E4924 - Participação das Escolas de Samba de São Paulo na Programação da "Virada Cultural";200.000,00;200.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: Promoção,  Campanhas, Simpósios e Eventos Turíst., Culturais e Cívicos;2.240.000,00;2.240.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.240.000,00;2.240.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.240.000,00;2.240.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;2.240.000,00;2.240.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.240.000,00;2.240.000,00;0,00;0,00
******Projeto/Atividade: Virada Cultural;4.160.000,00;4.160.000,00;135.401,74;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;150.000,00;150.000,00;60.000,00;0,00
********Categoria da Despesa: Despesas Correntes;150.000,00;150.000,00;60.000,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;150.000,00;60.000,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;60.000,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;300.000,00;300.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;300.000,00;300.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;300.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.710.000,00;3.710.000,00;75.401,74;0,00
********Categoria da Despesa: Despesas Correntes;3.710.000,00;3.710.000,00;75.401,74;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.710.000,00;3.710.000,00;75.401,74;0,00
**********Fonte: Tesouro Municipal;3.710.000,00;3.710.000,00;75.401,74;0,00
*****Programa: Fortalecimento/Requalificação do Centro - BID;1.080.082,00;1.080.082,00;280.022,00;0,00
******Projeto/Atividade: Ação Centro BID - Biblioteca Mario de Andrade;1.080.082,00;1.080.082,00;280.022,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000.076,00;1.000.076,00;200.016,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000.076,00;1.000.076,00;200.016,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000.076,00;1.000.076,00;200.016,00;0,00
**********Fonte: Operações de Crédito;800.060,00;800.060,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.016,00;200.016,00;200.016,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;80.006,00;80.006,00;80.006,00;0,00
********Categoria da Despesa: Despesas de Capital;80.006,00;80.006,00;80.006,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;80.006,00;80.006,00;80.006,00;0,00
**********Fonte: Tesouro Municipal;80.006,00;80.006,00;80.006,00;0,00
*****Programa: Ile de France;2.453.561,00;2.453.561,00;2.000.000,00;0,00
******Projeto/Atividade: Île de France - Construção de Centro Cultural na Cidade Tiradentes;2.453.561,00;2.453.561,00;2.000.000,00;0,00
*******Elemento Econômico: Obras e Instalações;2.453.561,00;2.453.561,00;2.000.000,00;0,00
********Categoria da Despesa: Despesas de Capital;2.453.561,00;2.453.561,00;2.000.000,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;2.453.561,00;2.453.561,00;2.000.000,00;0,00
