Seleção;Orçado;Atualizado;Empenhado;Liquidado
*******Elemento Econômico: Obrigações Tributárias e Contributivas;1.500.000,00;23.000,00;16.000,00;13.000,00
********Categoria da Despesa: Despesas Correntes;1.500.000,00;23.000,00;16.000,00;13.000,00
*********Modalidade da Despesa: Aplicações Diretas;1.500.000,00;23.000,00;16.000,00;13.000,00
**********Fonte: Tesouro Municipal;1.500.000,00;23.000,00;16.000,00;13.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;80.000,00;65.000,00;65.000,00;65.000,00
********Categoria da Despesa: Despesas Correntes;80.000,00;65.000,00;65.000,00;65.000,00
*********Modalidade da Despesa: Aplicações Diretas;80.000,00;65.000,00;65.000,00;65.000,00
**********Fonte: Tesouro Municipal;80.000,00;65.000,00;65.000,00;65.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;11.700.000,00;12.692.000,00;12.542.611,00;11.061.926,37
********Categoria da Despesa: Despesas Correntes;11.700.000,00;12.692.000,00;12.542.611,00;11.061.926,37
*********Modalidade da Despesa: Aplicações Diretas;11.700.000,00;12.692.000,00;12.542.611,00;11.061.926,37
**********Fonte: Tesouro Municipal;11.700.000,00;12.692.000,00;12.542.611,00;11.061.926,37
******Projeto/Atividade: Programa Municipal de Fomento à Dança - Lei 14.071/05;7.180.000,00;6.680.000,00;6.500.848,76;5.858.355,28
*******Elemento Econômico: Obrigações Tributárias e Contributivas;900.000,00;23.000,00;16.000,00;14.000,00
********Categoria da Despesa: Despesas Correntes;900.000,00;23.000,00;16.000,00;14.000,00
*********Modalidade da Despesa: Aplicações Diretas;900.000,00;23.000,00;16.000,00;14.000,00
**********Fonte: Tesouro Municipal;900.000,00;23.000,00;16.000,00;14.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;80.000,00;70.000,00;70.000,00;70.000,00
********Categoria da Despesa: Despesas Correntes;80.000,00;70.000,00;70.000,00;70.000,00
*********Modalidade da Despesa: Aplicações Diretas;80.000,00;70.000,00;70.000,00;70.000,00
**********Fonte: Tesouro Municipal;80.000,00;70.000,00;70.000,00;70.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;6.200.000,00;6.587.000,00;6.414.848,76;5.774.355,28
********Categoria da Despesa: Despesas Correntes;6.200.000,00;6.587.000,00;6.414.848,76;5.774.355,28
*********Modalidade da Despesa: Aplicações Diretas;6.200.000,00;6.587.000,00;6.414.848,76;5.774.355,28
**********Fonte: Tesouro Municipal;6.200.000,00;6.587.000,00;6.414.848,76;5.774.355,28
******Projeto/Atividade: Subvenção à Associação Nóbrega de Educação e Assist. Social - ANEAS;13.896,00;13.896,00;0,00;0,00
*******Elemento Econômico: Subvenções Sociais;13.896,00;13.896,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;13.896,00;13.896,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;13.896,00;13.896,00;0,00;0,00
**********Fonte: Tesouro Municipal;13.896,00;13.896,00;0,00;0,00
******Projeto/Atividade: Subvenção à Câmara Brasileira do Livro - CBL;23.310,00;23.310,00;0,00;0,00
*******Elemento Econômico: Subvenções Sociais;23.310,00;23.310,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;23.310,00;23.310,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;23.310,00;23.310,00;0,00;0,00
**********Fonte: Tesouro Municipal;23.310,00;23.310,00;0,00;0,00
******Projeto/Atividade: Subvenção à Sociedade Amigos da Cinemateca - SAC;321.589,00;321.589,00;309.630,70;232.223,02
*******Elemento Econômico: Subvenções Sociais;321.589,00;321.589,00;309.630,70;232.223,02
********Categoria da Despesa: Despesas Correntes;321.589,00;321.589,00;309.630,70;232.223,02
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;321.589,00;321.589,00;309.630,70;232.223,02
**********Fonte: Tesouro Municipal;321.589,00;321.589,00;309.630,70;232.223,02
******Projeto/Atividade: Subvençâo ao Museu de Arte de São Paulo Assis Chateaubriand;1.908.923,00;1.908.923,00;1.408.922,58;1.232.807,25
*******Elemento Econômico: Contribuições;500.000,00;500.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;500.000,00;500.000,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;500.000,00;500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;0,00;0,00
*******Elemento Econômico: Subvenções Sociais;1.408.923,00;1.408.923,00;1.408.922,58;1.232.807,25
********Categoria da Despesa: Despesas Correntes;1.408.923,00;1.408.923,00;1.408.922,58;1.232.807,25
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;1.408.923,00;1.408.923,00;1.408.922,58;1.232.807,25
**********Fonte: Tesouro Municipal;1.408.923,00;1.408.923,00;1.408.922,58;1.232.807,25
******Projeto/Atividade: Subvenção ao Museu de Arte Moderna de São Paulo;30.611,00;30.611,00;0,00;0,00
*******Elemento Econômico: Subvenções Sociais;30.611,00;30.611,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;30.611,00;30.611,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;30.611,00;30.611,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.611,00;30.611,00;0,00;0,00
******Projeto/Atividade: Subvenções e Contribuições a Diversas Entidades Culturais;203.933,00;277.933,00;237.733,00;237.733,00
*******Elemento Econômico: Contribuições;0,00;74.000,00;73.800,00;73.800,00
********Categoria da Despesa: Despesas Correntes;0,00;74.000,00;73.800,00;73.800,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;0,00;74.000,00;73.800,00;73.800,00
**********Fonte: Tesouro Municipal;0,00;74.000,00;73.800,00;73.800,00
*******Elemento Econômico: Subvenções Sociais;203.933,00;203.933,00;163.933,00;163.933,00
********Categoria da Despesa: Despesas Correntes;203.933,00;203.933,00;163.933,00;163.933,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;203.933,00;203.933,00;163.933,00;163.933,00
**********Fonte: Tesouro Municipal;203.933,00;203.933,00;163.933,00;163.933,00
******Projeto/Atividade: Valorização de Iniciativas Culturais -VAI - Lei 13.540/03;2.750.000,00;3.050.000,00;3.014.098,70;2.995.414,11
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;2.450.000,00;2.840.443,60;2.820.386,30;2.818.395,96
********Categoria da Despesa: Despesas Correntes;2.450.000,00;2.840.443,60;2.820.386,30;2.818.395,96
*********Modalidade da Despesa: Aplicações Diretas;2.450.000,00;2.840.443,60;2.820.386,30;2.818.395,96
**********Fonte: Tesouro Municipal;2.450.000,00;2.840.443,60;2.820.386,30;2.818.395,96
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;300.000,00;209.556,40;193.712,40;177.018,15
********Categoria da Despesa: Despesas Correntes;300.000,00;209.556,40;193.712,40;177.018,15
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;209.556,40;193.712,40;177.018,15
**********Fonte: Tesouro Municipal;300.000,00;209.556,40;193.712,40;177.018,15
*****Programa: Promoção de atividades culturais;13.124.878,00;20.756.103,54;11.020.194,42;6.617.051,94
******Projeto/Atividade: Construção da Praça do Circo;420.000,00;420.000,00;10.787,94;0,00
*******Elemento Econômico: Obras e Instalações;400.000,00;400.000,00;10.787,94;0,00
********Categoria da Despesa: Despesas de Capital;400.000,00;400.000,00;10.787,94;0,00
*********Modalidade da Despesa: Aplicações Diretas;400.000,00;400.000,00;10.787,94;0,00
**********Fonte: Tesouro Municipal;400.000,00;400.000,00;10.787,94;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;20.000,00;20.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
******Projeto/Atividade: Construção de Teatros;300.000,00;199.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;300.000,00;199.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;199.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;199.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;199.000,00;0,00;0,00
******Projeto/Atividade: Construção, Reforma e Ampliação de Equipamentos e Centros Culturais;4.384.770,00;9.775.470,24;4.349.313,11;3.051.793,45
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;45.112,20;45.112,20;45.112,20
********Categoria da Despesa: Despesas de Capital;0,00;45.112,20;45.112,20;45.112,20
*********Modalidade da Despesa: Aplicações Diretas;0,00;45.112,20;45.112,20;45.112,20
**********Fonte: Tesouro Municipal;0,00;45.112,20;45.112,20;45.112,20
*******Elemento Econômico: Obras e Instalações;1.384.770,00;5.782.282,29;2.412.539,00;1.681.278,76
********Categoria da Despesa: Despesas de Capital;1.384.770,00;5.782.282,29;2.412.539,00;1.681.278,76
*********Modalidade da Despesa: Aplicações Diretas;1.384.770,00;5.782.282,29;2.412.539,00;1.681.278,76
**********Fonte: Tesouro Municipal;1.384.770,00;3.856.656,56;2.412.539,00;1.681.278,76
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;1.925.625,73;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.000.000,00;3.948.075,75;1.891.661,91;1.325.402,49
********Categoria da Despesa: Despesas de Capital;3.000.000,00;3.948.075,75;1.891.661,91;1.325.402,49
*********Modalidade da Despesa: Aplicações Diretas;3.000.000,00;3.948.075,75;1.891.661,91;1.325.402,49
**********Fonte: Tesouro Municipal;3.000.000,00;3.450.000,00;1.670.446,62;1.325.402,49
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;498.075,75;221.215,29;0,00
******Projeto/Atividade: E3018 - Construção de Centro Cultural - Rua Bruno Walter com Rua Batista Bassano - Vera Cruz;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3018 - Construção de Centro Cultural - Rua Carlo Caproli Jardim - Vera Cruz;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3018 - Implantação Centro Cultural - Região da Cupecê;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3021 - Reforma do Centro Cultural de Jabaquara;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3029 - Criação do Teatro Vila Prudente na Rua Francisco Falconi;500.000,00;500.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;500.000,00;500.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;500.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;500.000,00;500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;0,00;0,00
******Projeto/Atividade: E3803 - Construção de Centro Cultural com Biblioteca Pública e Anfiteatro na Região de São Mateus;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E5127 - Projeto Executivo para Instalação de Teatro Ecológico do Tucuruvi;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: Piano Na Praça e Reviradas;1.300.000,00;1.042.345,01;869.875,00;777.255,00
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;1.100,00;1.100,00;1.100,00
********Categoria da Despesa: Despesas Correntes;0,00;1.100,00;1.100,00;1.100,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;1.100,00;1.100,00;1.100,00
**********Fonte: Tesouro Municipal;0,00;1.100,00;1.100,00;1.100,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;34.000,00;34.000,00;34.000,00;620,00
********Categoria da Despesa: Despesas Correntes;34.000,00;34.000,00;34.000,00;620,00
*********Modalidade da Despesa: Aplicações Diretas;34.000,00;34.000,00;34.000,00;620,00
**********Fonte: Tesouro Municipal;34.000,00;34.000,00;34.000,00;620,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;170.000,00;168.900,00;2.000,00;2.000,00
********Categoria da Despesa: Despesas Correntes;170.000,00;168.900,00;2.000,00;2.000,00
*********Modalidade da Despesa: Aplicações Diretas;170.000,00;168.900,00;2.000,00;2.000,00
**********Fonte: Tesouro Municipal;170.000,00;168.900,00;2.000,00;2.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.096.000,00;838.345,01;832.775,00;773.535,00
********Categoria da Despesa: Despesas Correntes;1.096.000,00;838.345,01;832.775,00;773.535,00
*********Modalidade da Despesa: Aplicações Diretas;1.096.000,00;838.345,01;832.775,00;773.535,00
**********Fonte: Tesouro Municipal;1.096.000,00;838.345,01;832.775,00;773.535,00
******Projeto/Atividade: Reforma e Ampliação de Teatros;4.615.108,00;6.253.262,43;4.669.467,53;2.126.363,48
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;2.873,37;2.873,37;2.873,37
********Categoria da Despesa: Despesas de Capital;0,00;2.873,37;2.873,37;2.873,37
*********Modalidade da Despesa: Aplicações Diretas;0,00;2.873,37;2.873,37;2.873,37
**********Fonte: Tesouro Municipal;0,00;2.873,37;2.873,37;2.873,37
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;4.615.108,00;6.250.389,06;4.666.594,16;2.123.490,11
********Categoria da Despesa: Despesas de Capital;4.615.108,00;6.250.389,06;4.666.594,16;2.123.490,11
*********Modalidade da Despesa: Aplicações Diretas;4.615.108,00;6.250.389,06;4.666.594,16;2.123.490,11
**********Fonte: Tesouro Municipal;4.615.108,00;6.250.389,06;4.666.594,16;2.123.490,11
******Projeto/Atividade: Reforma e Ampliação do Centro Cultural São Paulo;1.500.000,00;2.461.025,86;1.120.750,84;661.640,01
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;12.025,86;12.025,86;12.025,86
********Categoria da Despesa: Despesas de Capital;0,00;12.025,86;12.025,86;12.025,86
*********Modalidade da Despesa: Aplicações Diretas;0,00;12.025,86;12.025,86;12.025,86
**********Fonte: Tesouro Municipal;0,00;12.025,86;12.025,86;12.025,86
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.500.000,00;2.449.000,00;1.108.724,98;649.614,15
********Categoria da Despesa: Despesas de Capital;1.500.000,00;2.449.000,00;1.108.724,98;649.614,15
*********Modalidade da Despesa: Aplicações Diretas;1.500.000,00;2.449.000,00;1.108.724,98;649.614,15
**********Fonte: Tesouro Municipal;1.500.000,00;2.449.000,00;1.108.724,98;649.614,15
****Sub-Função: Patrimônio Histórico, Artístico e Arqueológico;25.454.016,00;38.689.823,46;25.292.042,40;19.243.222,53
*****Programa: Fortalecimento/Requalificação do Centro - BID;14.849.442,00;21.529.149,57;19.953.093,01;16.227.348,80
******Projeto/Atividade: Ação Centro BID - Requalificação de Edifícios Históricos e Culturais;2.158.500,00;901.270,04;25.627,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;259.742,00;259.742,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;259.742,00;259.742,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;259.742,00;259.742,00;0,00;0,00
**********Fonte: Tesouro Municipal;259.742,00;259.742,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.898.758,00;641.528,04;25.627,00;0,00
********Categoria da Despesa: Despesas de Capital;1.898.758,00;641.528,04;25.627,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.898.758,00;641.528,04;25.627,00;0,00
